latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,city
50.2927,-121.3812,344.6,1.5,1.2,2021-07-20,2128,Aqua,MODIS,93,6.03,308.8,79.4,D,0,Lytton
50.2887,-121.4276,342.7,1.5,1.2,2021-07-20,2128,Aqua,MODIS,91,6.03,307.2,67.6,D,0,Lytton
50.2866,-121.4524,351.7,1.5,1.2,2021-07-20,2128,Aqua,MODIS,96,6.03,306.0,100.2,D,0,Lytton
50.3068,-121.3465,392.9,1.5,1.2,2021-07-20,2128,Aqua,MODIS,100,6.03,300.8,394.4,D,0,Lytton
50.3052,-121.3654,387.5,1.5,1.2,2021-07-20,2128,Aqua,MODIS,100,6.03,306.0,339.3,D,0,Lytton
50.2996,-121.4305,343.5,1.5,1.2,2021-07-20,2128,Aqua,MODIS,92,6.03,299.5,75.2,D,0,Lytton
50.2973,-121.4571,379.5,1.5,1.2,2021-07-20,2128,Aqua,MODIS,100,6.03,302.6,265.0,D,0,Lytton
50.2937,-121.498,331.4,1.5,1.2,2021-07-20,2128,Aqua,MODIS,68,6.03,306.4,37.1,D,0,Lytton
50.638,-121.1922,338.0,1.6,1.2,2021-07-20,2128,Aqua,MODIS,89,6.03,299.8,69.9,D,0,Lytton
50.6497,-121.1793,342.2,1.6,1.2,2021-07-20,2128,Aqua,MODIS,85,6.03,298.8,79.6,D,0,Lytton
50.6481,-121.1988,350.0,1.6,1.2,2021-07-20,2128,Aqua,MODIS,95,6.03,302.2,106.4,D,0,Lytton
50.6628,-121.1579,322.4,1.6,1.2,2021-07-20,2128,Aqua,MODIS,23,6.03,298.5,26.6,D,0,Lytton
50.6577,-121.2205,338.0,1.6,1.2,2021-07-20,2128,Aqua,MODIS,86,6.03,301.7,56.1,D,0,Lytton
50.6741,-121.1585,330.5,1.6,1.2,2021-07-20,2128,Aqua,MODIS,73,6.03,299.7,42.1,D,0,Lytton
50.6688,-121.2227,340.0,1.6,1.2,2021-07-20,2128,Aqua,MODIS,90,6.03,302.3,61.2,D,0,Lytton
50.6672,-121.2418,323.0,1.6,1.2,2021-07-20,2128,Aqua,MODIS,53,6.03,303.4,15.0,D,0,Lytton
50.691,-121.0906,350.7,1.6,1.2,2021-07-20,2128,Aqua,MODIS,96,6.03,306.5,113.3,D,0,Lytton
50.6817,-121.203,335.0,1.6,1.2,2021-07-20,2128,Aqua,MODIS,77,6.03,302.2,45.5,D,0,Lytton
50.68,-121.2235,366.1,1.6,1.2,2021-07-20,2128,Aqua,MODIS,100,6.03,308.5,179.3,D,0,Lytton
50.693,-121.2036,337.7,1.6,1.2,2021-07-20,2128,Aqua,MODIS,72,6.03,302.4,51.9,D,0,Lytton
50.6913,-121.2244,357.8,1.6,1.2,2021-07-20,2128,Aqua,MODIS,86,6.03,308.6,130.1,D,0,Lytton
50.7248,-121.095,357.1,1.6,1.2,2021-07-20,2128,Aqua,MODIS,98,6.03,304.8,133.6,D,0,Lytton
50.7229,-121.1179,326.8,1.6,1.2,2021-07-20,2128,Aqua,MODIS,81,6.03,302.3,26.0,D,0,Lytton
50.7173,-121.1841,347.1,1.6,1.2,2021-07-20,2128,Aqua,MODIS,94,6.03,301.8,88.2,D,0,Lytton
50.7284,-121.1871,327.4,1.6,1.2,2021-07-20,2128,Aqua,MODIS,66,6.03,302.8,24.6,D,0,Lytton
50.7266,-121.2076,325.9,1.6,1.2,2021-07-20,2128,Aqua,MODIS,29,6.03,304.9,18.6,D,0,Lytton
50.7247,-121.1021,345.6,1.6,1.2,2021-07-20,2128,Aqua,MODIS,93,6.03,305.0,80.6,D,0,Lytton
50.7194,-121.1692,334.0,1.6,1.2,2021-07-20,2128,Aqua,MODIS,87,6.03,300.4,41.9,D,0,Lytton
50.7176,-121.1912,334.3,1.6,1.2,2021-07-20,2128,Aqua,MODIS,87,6.03,302.4,42.4,D,0,Lytton
50.0854,-121.4225,309.0,2.3,1.5,2021-07-21,0512,Terra,MODIS,73,6.03,285.2,37.0,N,0,Lytton
50.2724,-121.3929,317.9,2.2,1.4,2021-07-21,0512,Terra,MODIS,46,6.03,292.3,47.2,N,0,Lytton
50.2933,-121.3644,327.6,2.2,1.4,2021-07-21,0512,Terra,MODIS,89,6.03,291.9,78.3,N,0,Lytton
50.2844,-121.4008,336.5,2.2,1.4,2021-07-21,0512,Terra,MODIS,100,6.03,293.9,114.8,N,0,Lytton
50.3131,-121.3396,367.2,2.2,1.4,2021-07-21,0512,Terra,MODIS,100,6.03,298.0,335.9,N,0,Lytton
50.3045,-121.3752,403.3,2.2,1.4,2021-07-21,0512,Terra,MODIS,100,6.03,303.7,860.4,N,0,Lytton
50.2968,-121.4073,325.4,2.2,1.4,2021-07-21,0512,Terra,MODIS,100,6.03,292.5,70.1,N,0,Lytton
50.2915,-121.4289,318.8,2.2,1.4,2021-07-21,0512,Terra,MODIS,97,6.03,289.1,50.4,N,0,Lytton
50.2849,-121.456,310.1,2.2,1.4,2021-07-21,0512,Terra,MODIS,79,6.03,288.2,31.2,N,0,Lytton
50.3326,-121.3162,362.9,2.2,1.4,2021-07-21,0512,Terra,MODIS,100,6.03,288.9,296.6,N,0,Lytton
50.3249,-121.3484,415.5,2.2,1.4,2021-07-21,0512,Terra,MODIS,100,6.03,300.1,1131.7,N,0,Lytton
50.3161,-121.3847,330.8,2.2,1.4,2021-07-21,0512,Terra,MODIS,100,6.03,291.1,92.3,N,0,Lytton
50.3037,-121.436,317.6,2.2,1.4,2021-07-21,0512,Terra,MODIS,95,6.03,288.4,51.4,N,0,Lytton
50.2982,-121.4589,326.7,2.2,1.4,2021-07-21,0512,Terra,MODIS,100,6.03,287.4,82.7,N,0,Lytton
50.3446,-121.324,305.0,2.2,1.4,2021-07-21,0512,Terra,MODIS,60,6.03,283.7,22.2,N,0,Lytton
50.337,-121.3555,327.1,2.2,1.4,2021-07-21,0512,Terra,MODIS,100,6.03,286.1,81.8,N,0,Lytton
50.6516,-121.1951,303.7,2.1,1.4,2021-07-21,0512,Terra,MODIS,21,6.03,285.1,19.9,N,0,Lytton
50.6764,-121.1476,325.3,2.1,1.4,2021-07-21,0512,Terra,MODIS,100,6.03,287.8,71.2,N,0,Lytton
50.6854,-121.2245,322.2,2.1,1.4,2021-07-21,0512,Terra,MODIS,100,6.03,291.7,59.0,N,0,Lytton
50.7038,-121.2042,344.4,2.1,1.4,2021-07-21,0512,Terra,MODIS,100,6.03,293.4,151.8,N,0,Lytton
50.6967,-121.2343,359.3,2.1,1.4,2021-07-21,0512,Terra,MODIS,100,6.03,294.9,250.3,N,0,Lytton
50.6851,-121.2325,324.8,2.1,1.4,2021-07-21,0512,Terra,MODIS,100,6.03,291.9,66.5,N,0,Lytton
50.7037,-121.2118,355.5,2.1,1.4,2021-07-21,0512,Terra,MODIS,100,6.03,295.6,220.9,N,0,Lytton
50.6965,-121.2417,344.3,2.1,1.4,2021-07-21,0512,Terra,MODIS,100,6.03,293.2,150.1,N,0,Lytton
50.7152,-121.2206,319.9,2.1,1.4,2021-07-21,0512,Terra,MODIS,99,6.03,290.5,51.0,N,0,Lytton
50.3169,-121.4008,326.5,3.7,1.8,2021-07-21,0650,Terra,MODIS,61,6.03,288.8,158.2,N,0,Lytton
50.2682,-121.3948,306.4,3.7,1.8,2021-07-21,0650,Terra,MODIS,25,6.03,289.4,52.8,N,0,Lytton
50.2844,-121.4006,330.0,3.7,1.8,2021-07-21,0650,Terra,MODIS,100,6.03,290.3,194.2,N,0,Lytton
50.3016,-121.3579,339.5,3.7,1.8,2021-07-21,0650,Terra,MODIS,100,6.03,290.6,285.4,N,0,Lytton
50.3007,-121.3993,337.5,3.7,1.8,2021-07-21,0650,Terra,MODIS,100,6.03,290.7,261.0,N,0,Lytton
50.318,-121.3561,367.1,3.7,1.8,2021-07-21,0650,Terra,MODIS,100,6.03,294.3,713.3,N,0,Lytton
50.2753,-121.4012,323.6,3.7,1.8,2021-07-21,0650,Terra,MODIS,100,6.03,290.1,149.8,N,0,Lytton
50.2923,-121.3608,316.0,3.7,1.8,2021-07-21,0650,Terra,MODIS,92,6.03,288.1,102.5,N,0,Lytton
50.2915,-121.4053,328.6,3.7,1.8,2021-07-21,0650,Terra,MODIS,100,6.03,289.7,186.2,N,0,Lytton
50.3086,-121.3607,354.5,3.7,1.8,2021-07-21,0650,Terra,MODIS,100,6.03,293.8,486.8,N,0,Lytton
50.3077,-121.4049,331.3,3.7,1.8,2021-07-21,0650,Terra,MODIS,100,6.03,289.7,202.8,N,0,Lytton
50.3258,-121.3162,327.7,3.7,1.8,2021-07-21,0650,Terra,MODIS,100,6.03,287.3,179.5,N,0,Lytton
50.3249,-121.361,356.8,3.7,1.8,2021-07-21,0650,Terra,MODIS,100,6.03,292.1,526.1,N,0,Lytton
50.3421,-121.3177,309.2,3.7,1.8,2021-07-21,0650,Terra,MODIS,77,6.03,284.5,71.7,N,0,Lytton
50.3412,-121.3626,307.7,3.7,1.8,2021-07-21,0650,Terra,MODIS,72,6.03,286.7,65.1,N,0,Lytton
50.6437,-121.1965,302.9,3.8,1.8,2021-07-21,0650,Terra,MODIS,29,6.03,283.5,49.3,N,0,Lytton
50.6778,-121.1415,314.7,3.8,1.8,2021-07-21,0650,Terra,MODIS,42,6.03,284.3,94.5,N,0,Lytton
50.6498,-121.2007,306.1,3.8,1.8,2021-07-21,0650,Terra,MODIS,47,6.03,284.3,60.7,N,0,Lytton
50.6837,-121.1451,313.4,3.8,1.8,2021-07-21,0650,Terra,MODIS,35,6.03,284.7,85.8,N,0,Lytton
50.6985,-121.2393,323.8,3.8,1.8,2021-07-21,0650,Terra,MODIS,100,6.03,290.1,150.4,N,0,Lytton
50.705,-121.2448,312.8,3.8,1.8,2021-07-21,0650,Terra,MODIS,43,6.03,289.7,79.3,N,2,Lytton
50.2974,-121.4032,301.0,3.8,1.8,2021-07-21,0922,Aqua,MODIS,18,6.03,285.6,43.1,N,0,Lytton
50.3126,-121.3378,310.9,3.8,1.8,2021-07-21,0922,Aqua,MODIS,54,6.03,285.6,82.2,N,0,Lytton
50.329,-121.336,328.4,3.8,1.8,2021-07-21,0922,Aqua,MODIS,100,6.03,287.4,200.0,N,0,Lytton
50.3202,-121.3328,322.4,3.8,1.8,2021-07-21,0922,Aqua,MODIS,100,6.03,286.3,154.2,N,0,Lytton
50.3366,-121.3289,321.7,3.8,1.8,2021-07-21,0922,Aqua,MODIS,100,6.03,286.0,153.0,N,0,Lytton
50.6794,-121.1283,320.6,3.7,1.8,2021-07-21,0922,Aqua,MODIS,100,6.03,281.8,141.8,N,0,Lytton
50.6878,-121.1264,320.0,3.7,1.8,2021-07-21,0922,Aqua,MODIS,99,6.03,282.0,136.3,N,0,Lytton
50.6839,-121.1401,307.8,2.1,1.4,2021-07-21,1100,Aqua,MODIS,70,6.03,281.9,32.9,N,0,Lytton
50.677,-121.1117,300.0,2.1,1.4,2021-07-21,1100,Aqua,MODIS,12,6.03,281.3,21.5,N,0,Lytton
50.3429,-121.3328,304.3,2.1,1.4,2021-07-21,1100,Aqua,MODIS,40,6.03,282.9,24.8,N,0,Lytton
50.3307,-121.3392,322.9,2.1,1.4,2021-07-21,1100,Aqua,MODIS,100,6.03,286.2,69.0,N,0,Lytton
50.3245,-121.3701,332.4,2.1,1.4,2021-07-21,1100,Aqua,MODIS,84,6.03,287.7,99.0,N,0,Lytton
50.3184,-121.345,331.7,2.1,1.4,2021-07-21,1100,Aqua,MODIS,92,6.03,288.5,97.6,N,0,Lytton
50.3257,-121.3757,320.3,2.1,1.4,2021-07-21,1100,Aqua,MODIS,0,6.03,286.7,54.5,N,0,Lytton
50.3198,-121.3511,338.5,2.1,1.4,2021-07-21,1100,Aqua,MODIS,100,6.03,289.1,126.5,N,0,Lytton
50.3366,-121.3555,348.8,1.6,1.2,2021-07-21,1844,Terra,MODIS,95,6.03,297.3,105.3,D,0,Lytton
50.3346,-121.3321,353.2,1.6,1.2,2021-07-21,1844,Terra,MODIS,97,6.03,298.7,125.2,D,0,Lytton
50.3379,-121.5063,305.8,1.6,1.2,2021-07-21,1844,Terra,MODIS,10,6.03,292.3,9.0,D,0,Lytton
50.3236,-121.3354,356.5,1.6,1.2,2021-07-21,1844,Terra,MODIS,98,6.03,299.6,137.2,D,0,Lytton
50.3217,-121.3123,327.5,1.6,1.2,2021-07-21,1844,Terra,MODIS,66,6.03,293.5,41.3,D,0,Lytton
50.3146,-121.3618,357.5,1.6,1.2,2021-07-21,1844,Terra,MODIS,93,6.03,297.7,136.6,D,0,Lytton
50.2979,-121.4364,326.9,1.6,1.2,2021-07-21,1844,Terra,MODIS,55,6.03,301.6,32.0,D,0,Lytton
50.3147,-121.3701,348.1,1.6,1.2,2021-07-21,1844,Terra,MODIS,70,6.03,300.5,92.6,D,0,Lytton
50.2886,-121.4595,328.0,1.6,1.2,2021-07-21,1844,Terra,MODIS,66,6.03,297.6,33.2,D,0,Lytton
50.2482,-121.3822,330.4,1.6,1.2,2021-07-21,1844,Terra,MODIS,65,6.03,300.2,41.1,D,0,Lytton
50.2181,-121.4263,336.5,1.6,1.2,2021-07-21,1844,Terra,MODIS,89,6.03,297.0,61.8,D,0,Lytton
50.2166,-121.4072,322.5,1.6,1.2,2021-07-21,1844,Terra,MODIS,41,6.03,294.6,28.0,D,0,Lytton
50.218,-121.4324,330.9,1.6,1.2,2021-07-21,1844,Terra,MODIS,73,6.03,295.8,48.7,D,0,Lytton
50.2162,-121.4122,337.5,1.6,1.2,2021-07-21,1844,Terra,MODIS,88,6.03,295.4,67.3,D,0,Lytton
50.2948,-121.4003,340.5,1.6,1.2,2021-07-21,1844,Terra,MODIS,83,6.03,305.4,63.9,D,0,Lytton
50.2964,-121.4187,348.8,1.6,1.2,2021-07-21,1844,Terra,MODIS,95,6.03,305.8,94.5,D,0,Lytton
50.6815,-121.1446,323.9,1.5,1.2,2021-07-21,1844,Terra,MODIS,68,6.03,298.4,29.1,D,0,Lytton
50.6704,-121.1449,372.3,1.5,1.2,2021-07-21,1844,Terra,MODIS,100,6.03,299.4,223.3,D,0,Lytton
50.6686,-121.1235,339.3,1.5,1.2,2021-07-21,1844,Terra,MODIS,85,6.03,295.2,69.7,D,0,Lytton
50.6409,-121.2046,323.4,1.6,1.2,2021-07-21,1844,Terra,MODIS,77,6.03,292.5,34.5,D,0,Lytton
50.6889,-121.2331,326.3,4.7,2.0,2021-07-21,2022,Terra,MODIS,51,6.03,294.0,177.6,D,0,Lytton
50.6893,-121.2357,326.4,4.7,2.0,2021-07-21,2022,Terra,MODIS,61,6.03,293.7,174.7,D,0,Lytton
50.3331,-121.3817,343.4,4.8,2.0,2021-07-21,2022,Terra,MODIS,86,6.03,288.6,445.6,D,0,Lytton
50.3347,-121.3848,333.3,4.8,2.0,2021-07-21,2022,Terra,MODIS,70,6.03,287.8,295.3,D,0,Lytton
50.3179,-121.3955,318.3,4.8,2.0,2021-07-21,2022,Terra,MODIS,46,6.03,281.6,139.6,D,0,Lytton
50.2061,-121.4189,331.2,1.6,1.2,2021-07-21,2033,Aqua,MODIS,68,6.03,292.7,51.7,D,0,Lytton
50.2401,-121.3796,333.2,1.6,1.2,2021-07-21,2033,Aqua,MODIS,40,6.03,299.7,47.9,D,0,Lytton
50.2912,-121.359,346.3,1.6,1.2,2021-07-21,2033,Aqua,MODIS,67,6.03,301.6,82.3,D,0,Lytton
50.3109,-121.3207,345.4,1.5,1.2,2021-07-21,2033,Aqua,MODIS,94,6.03,295.7,94.8,D,0,Lytton
50.3065,-121.3418,357.3,1.5,1.2,2021-07-21,2033,Aqua,MODIS,99,6.03,299.8,134.2,D,0,Lytton
50.2919,-121.4116,353.6,1.6,1.2,2021-07-21,2033,Aqua,MODIS,97,6.03,306.9,108.5,D,0,Lytton
50.2884,-121.4279,368.4,1.6,1.2,2021-07-21,2033,Aqua,MODIS,100,6.03,306.1,189.1,D,0,Lytton
50.3258,-121.3052,351.3,1.5,1.2,2021-07-21,2033,Aqua,MODIS,96,6.03,293.9,117.2,D,0,Lytton
50.3212,-121.3272,448.0,1.5,1.2,2021-07-21,2033,Aqua,MODIS,100,6.03,317.4,1288.6,D,0,Lytton
50.3165,-121.3495,389.4,1.5,1.2,2021-07-21,2033,Aqua,MODIS,100,6.03,308.3,358.3,D,0,Lytton
50.3116,-121.3734,394.5,1.6,1.2,2021-07-21,2033,Aqua,MODIS,100,6.03,310.4,404.4,D,0,Lytton
50.2955,-121.4498,337.0,1.6,1.2,2021-07-21,2033,Aqua,MODIS,84,6.03,296.6,60.6,D,0,Lytton
50.2908,-121.4722,321.0,1.6,1.2,2021-07-21,2033,Aqua,MODIS,38,6.03,294.9,23.5,D,0,Lytton
50.3317,-121.3325,349.1,1.5,1.2,2021-07-21,2033,Aqua,MODIS,95,6.03,294.5,108.7,D,0,Lytton
50.3272,-121.3543,365.5,1.5,1.2,2021-07-21,2033,Aqua,MODIS,100,6.03,298.4,183.7,D,0,Lytton
50.3324,-121.3376,341.3,1.5,1.2,2021-07-21,2033,Aqua,MODIS,92,6.03,294.4,79.7,D,0,Lytton
50.6462,-121.1915,322.0,1.5,1.2,2021-07-21,2033,Aqua,MODIS,35,6.03,293.7,28.5,D,0,Lytton
50.6689,-121.1366,343.8,1.5,1.2,2021-07-21,2033,Aqua,MODIS,93,6.03,298.8,80.9,D,0,Lytton
50.6716,-121.1453,348.8,1.5,1.2,2021-07-21,2033,Aqua,MODIS,95,6.03,301.8,98.9,D,0,Lytton
50.6888,-121.2276,363.0,1.5,1.2,2021-07-21,2033,Aqua,MODIS,100,6.03,303.7,150.9,D,0,Lytton
50.7033,-121.2131,339.9,1.5,1.2,2021-07-21,2033,Aqua,MODIS,85,6.03,302.4,59.0,D,0,Lytton
50.6989,-121.2345,343.9,1.5,1.2,2021-07-21,2033,Aqua,MODIS,85,6.03,304.7,70.0,D,0,Lytton
50.219,-121.4017,304.1,1.0,1.0,2021-07-22,0555,Terra,MODIS,36,6.03,283.4,7.8,N,0,Lytton
50.2544,-121.348,326.1,1.0,1.0,2021-07-22,0555,Terra,MODIS,94,6.03,286.6,26.0,N,0,Lytton
50.2525,-121.3616,344.2,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,290.7,52.5,N,0,Lytton
50.2506,-121.3755,313.4,1.0,1.0,2021-07-22,0555,Terra,MODIS,53,6.03,285.9,13.3,N,0,Lytton
50.2671,-121.3237,300.1,1.0,1.0,2021-07-22,0555,Terra,MODIS,16,6.03,282.7,6.1,N,0,Lytton
50.2652,-121.3373,348.6,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,288.9,61.6,N,0,Lytton
50.2633,-121.351,342.5,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,289.6,48.7,N,0,Lytton
50.2614,-121.3646,315.3,1.0,1.0,2021-07-22,0555,Terra,MODIS,57,6.03,288.4,13.6,N,0,Lytton
50.2797,-121.2991,313.4,1.0,1.0,2021-07-22,0555,Terra,MODIS,86,6.03,283.1,13.4,N,0,Lytton
50.2778,-121.3129,353.4,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,290.2,72.0,N,0,Lytton
50.2759,-121.3267,350.7,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,293.0,65.7,N,0,Lytton
50.274,-121.3403,338.3,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,289.5,41.4,N,0,Lytton
50.2721,-121.354,318.8,1.0,1.0,2021-07-22,0555,Terra,MODIS,89,6.03,287.6,16.9,N,0,Lytton
50.2924,-121.2743,300.9,1.0,1.0,2021-07-22,0555,Terra,MODIS,15,6.03,284.1,5.3,N,0,Lytton
50.2905,-121.2882,366.3,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,291.7,106.8,N,0,Lytton
50.2886,-121.3021,355.7,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,290.7,76.1,N,0,Lytton
50.2867,-121.3158,350.8,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,293.0,65.2,N,0,Lytton
50.2848,-121.3296,338.7,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,291.0,42.0,N,0,Lytton
50.2828,-121.3433,323.8,1.0,1.0,2021-07-22,0555,Terra,MODIS,78,6.03,288.2,20.6,N,0,Lytton
50.3032,-121.2635,365.1,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,291.4,100.6,N,0,Lytton
50.3013,-121.2773,400.9,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,303.7,260.3,N,0,Lytton
50.2994,-121.2911,387.9,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,301.8,189.4,N,0,Lytton
50.2974,-121.305,342.6,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,292.6,48.0,N,0,Lytton
50.2955,-121.3188,335.4,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,290.6,35.9,N,0,Lytton
50.2936,-121.3327,331.8,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,289.0,30.4,N,0,Lytton
50.2916,-121.3465,323.8,1.0,1.0,2021-07-22,0555,Terra,MODIS,90,6.03,286.4,20.7,N,0,Lytton
50.3121,-121.2664,403.9,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,302.6,276.4,N,0,Lytton
50.3101,-121.2803,410.6,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,308.1,322.8,N,0,Lytton
50.3082,-121.2941,382.7,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,301.6,164.1,N,0,Lytton
50.3063,-121.308,361.2,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,296.8,87.4,N,0,Lytton
50.3043,-121.322,361.6,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,297.6,88.6,N,0,Lytton
50.3024,-121.3358,351.8,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,292.6,64.0,N,0,Lytton
50.3005,-121.3495,312.9,1.0,1.0,2021-07-22,0555,Terra,MODIS,32,6.03,283.5,9.8,N,0,Lytton
50.2948,-121.3904,317.8,1.0,1.0,2021-07-22,0555,Terra,MODIS,96,6.03,289.5,15.3,N,0,Lytton
50.3228,-121.2555,437.6,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,301.4,565.1,N,0,Lytton
50.3209,-121.2695,480.1,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,337.9,1190.4,N,0,Lytton
50.3189,-121.2835,399.5,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,312.1,248.5,N,0,Lytton
50.317,-121.2973,374.6,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,301.2,130.7,N,0,Lytton
50.3151,-121.3111,370.4,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,298.7,116.6,N,0,Lytton
50.3132,-121.325,351.4,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,294.6,62.7,N,0,Lytton
50.3112,-121.3388,324.6,1.0,1.0,2021-07-22,0555,Terra,MODIS,49,6.03,285.4,19.1,N,0,Lytton
50.3055,-121.3798,350.5,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,292.3,62.5,N,0,Lytton
50.3036,-121.3935,352.1,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,293.2,67.1,N,0,Lytton
50.3017,-121.4074,311.7,1.0,1.0,2021-07-22,0555,Terra,MODIS,38,6.03,287.6,10.6,N,0,Lytton
50.2997,-121.4214,319.0,1.0,1.0,2021-07-22,0555,Terra,MODIS,98,6.03,286.3,17.6,N,0,Lytton
50.2938,-121.4632,307.0,1.0,1.0,2021-07-22,0555,Terra,MODIS,65,6.03,282.7,9.3,N,0,Lytton
50.3317,-121.2586,442.7,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,304.6,623.3,N,0,Lytton
50.3297,-121.2726,476.0,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,340.0,1114.3,N,0,Lytton
50.3277,-121.2866,421.3,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,312.4,404.8,N,0,Lytton
50.3258,-121.3004,363.2,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,292.4,92.8,N,0,Lytton
50.3239,-121.3142,355.4,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,292.8,72.5,N,0,Lytton
50.322,-121.3279,338.7,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,290.2,39.3,N,0,Lytton
50.3163,-121.3691,323.6,1.0,1.0,2021-07-22,0555,Terra,MODIS,56,6.03,287.8,19.6,N,0,Lytton
50.3144,-121.3828,338.0,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,290.1,39.8,N,0,Lytton
50.3046,-121.4524,357.4,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,284.2,81.0,N,0,Lytton
50.3026,-121.4663,399.1,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,289.4,249.7,N,0,Lytton
50.3405,-121.2616,384.8,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,283.3,173.8,N,0,Lytton
50.3385,-121.2756,476.6,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,312.8,1125.1,N,0,Lytton
50.3366,-121.2897,354.5,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,286.4,70.1,N,0,Lytton
50.3346,-121.3035,323.9,1.0,1.0,2021-07-22,0555,Terra,MODIS,0,6.03,284.0,19.0,N,0,Lytton
50.3327,-121.3172,326.3,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,285.8,21.3,N,0,Lytton
50.3251,-121.3723,317.6,1.0,1.0,2021-07-22,0555,Terra,MODIS,57,6.03,287.9,15.0,N,0,Lytton
50.3504,-121.2562,311.6,1.0,1.0,2021-07-22,0555,Terra,MODIS,59,6.03,272.8,11.3,N,0,Lytton
50.3485,-121.2702,328.3,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,280.0,27.1,N,0,Lytton
50.3427,-121.312,314.0,1.0,1.0,2021-07-22,0555,Terra,MODIS,32,6.03,284.0,12.4,N,0,Lytton
50.3408,-121.3258,333.5,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,288.8,33.5,N,0,Lytton
50.3389,-121.3396,328.2,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,287.6,27.1,N,0,Lytton
50.337,-121.3533,315.6,1.0,1.0,2021-07-22,0555,Terra,MODIS,84,6.03,286.5,14.9,N,0,Lytton
50.3351,-121.3671,342.4,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,290.8,48.8,N,0,Lytton
50.3332,-121.3808,327.9,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,288.4,27.3,N,0,Lytton
50.3516,-121.315,334.7,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,288.1,35.7,N,0,Lytton
50.3496,-121.3288,342.2,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,292.1,48.1,N,0,Lytton
50.3477,-121.3426,335.3,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,292.4,36.8,N,0,Lytton
50.3458,-121.3564,339.6,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,291.1,43.5,N,0,Lytton
50.3439,-121.3701,331.2,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,288.1,31.3,N,0,Lytton
50.3284,-121.481,344.7,1.0,1.0,2021-07-22,0555,Terra,MODIS,100,6.03,286.7,54.3,N,0,Lytton
