date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
2007-10-15 08:00:00+00:00,61.0,13.909499,9.6095,11.261584,12.621967,8.172372,10.176358,38981.832,7571.098,11.5,11.5,0.0,11.0,9.726664,32.399998,96.86633,4.74,0.78627115
2007-10-16 08:00:00+00:00,63.0,11.209499,7.7595,9.267834,8.536893,5.656267,6.990116,38768.047,12888.458,14.599999,14.599999,0.0,15.0,18.947083,53.28,116.98316,5.35,0.81434494
2007-10-17 08:00:00+00:00,61.0,9.6095,6.6095,7.7761664,7.6149426,3.7678118,5.3999467,38554.56,16525.55,12.200001,12.200001,0.0,21.0,12.4811535,30.960001,101.94237,4.06,0.58692896
2007-10-18 08:00:00+00:00,63.0,8.1095,6.4095,7.169918,5.2291756,2.8527317,4.4168878,38341.535,0.0,19.6,19.6,0.0,19.0,18.581022,51.48,65.09852,1.56,0.42242432
2007-10-19 08:00:00+00:00,61.0,9.209499,6.4095,7.6449165,7.0655594,3.8806105,5.374702,38129.133,12833.133,20.7,20.7,0.0,24.0,18.359999,44.28,136.04425,3.9,0.5685507
2007-10-20 08:00:00+00:00,55.0,9.209499,7.1095,7.799083,7.3964176,4.064046,5.577042,37917.53,15247.143,9.899999,9.899999,0.0,19.0,18.03237,45.719997,124.97627,4.02,0.57542276
2007-10-21 08:00:00+00:00,61.0,9.159499,7.6595,8.451167,7.386078,5.38478,6.4356236,37706.895,0.0,22.8,22.8,0.0,23.0,11.966954,28.8,114.35577,1.55,0.30457562
2007-10-22 08:00:00+00:00,61.0,11.459499,8.0095,9.844916,10.613823,5.686059,8.514008,37497.395,1077.5342,21.500002,21.500002,0.0,23.0,11.177405,25.199999,99.880585,2.0,0.36231497
2007-10-23 08:00:00+00:00,3.0,18.5595,9.6095,13.461582,19.54648,7.8932915,12.828247,37289.215,32624.848,0.0,0.0,0.0,0.0,9.686609,21.96,59.938313,10.02,1.4013242
2007-10-24 08:00:00+00:00,61.0,12.0595,7.6595,10.21575,11.445487,5.0807066,8.439427,37082.535,15085.759,6.7,6.7,0.0,10.0,10.594036,37.079998,230.91438,4.31,0.7056105
2007-10-25 08:00:00+00:00,51.0,9.5595,5.4595,7.3678336,7.1379757,3.3834038,5.0537834,36877.535,32931.25,0.5,0.5,0.0,4.0,9.746631,23.759998,271.17593,8.42,1.0490443
2007-10-26 08:00:00+00:00,3.0,10.709499,2.2595,6.2261662,8.523161,-0.4097278,3.933651,36674.418,31576.146,0.0,0.0,0.0,0.0,7.172949,16.56,339.44385,10.33,1.1825379
2007-10-27 08:00:00+00:00,3.0,11.5095,4.3595,7.661583,9.511044,1.6267314,5.6106133,36473.38,17254.816,0.0,0.0,0.0,0.0,7.628263,15.119999,6.139607,6.92,0.9325662
2007-10-28 08:00:00+00:00,51.0,9.409499,5.7095,8.119916,7.6045246,3.5433502,6.085188,36274.613,0.0,0.8000001,0.8000001,0.0,5.0,7.42159,15.119999,75.295395,1.42,0.4032859
2007-10-29 08:00:00+00:00,61.0,9.709499,5.5095,8.253249,8.051017,3.9199429,6.5594974,36077.414,15304.456,7.2999997,7.2999997,0.0,11.0,8.647496,22.68,153.43507,4.19,0.5668579
2007-10-30 08:00:00+00:00,3.0,9.159499,4.9595,6.7720013,7.0824566,2.9872499,5.0494704,35880.312,30479.836,0.0,0.0,0.0,0.0,5.692099,17.28,345.46548,8.31,0.9292224
2007-10-31 08:00:00+00:00,53.0,8.7595,4.1595,6.738666,6.5068026,1.7998047,4.6226535,35683.445,21149.17,2.6,2.6,0.0,6.0,6.489992,18.0,110.86634,6.43,0.7975866
2007-11-01 08:00:00+00:00,53.0,8.2595,4.0095,6.5115833,5.6175385,1.3541641,4.284708,35487.01,30102.617,0.8,0.8,0.0,2.0,8.209263,23.759998,269.5878,7.79,0.86088485
2007-11-02 08:00:00+00:00,53.0,7.2095,4.3595,5.855334,5.1313686,2.123519,3.427602,35291.19,20819.768,1.8,1.8,0.0,4.0,9.826088,18.359999,74.456276,4.78,0.65399504
2007-11-03 08:00:00+00:00,61.0,9.5595,5.3595,7.0136666,7.4818106,2.130816,4.632624,35096.18,0.0,13.000001,13.000001,0.0,23.0,15.03835,39.96,105.11085,0.9,0.2808231
2007-11-04 08:00:00+00:00,55.0,9.6095,4.4095,8.124083,8.002318,1.878511,6.359531,34902.184,23033.26,3.0,3.0,0.0,7.0,12.324414,31.68,242.91653,5.07,0.6468695
2007-11-05 08:00:00+00:00,3.0,10.5095,4.2095,6.9407506,8.637556,1.6593404,4.7702975,34709.406,25324.781,0.0,0.0,0.0,0.0,9.360001,19.08,1.6089925,7.14,0.8490945
2007-11-06 08:00:00+00:00,53.0,9.459499,4.8595,7.6282506,7.909418,2.5137806,5.698316,34518.05,8989.297,2.0,2.0,0.0,5.0,6.6185193,11.5199995,48.834557,4.02,0.57351196
2007-11-07 08:00:00+00:00,53.0,9.5595,6.4095,8.1595,8.712184,4.5712585,6.736283,34328.344,1071.6467,3.3999999,3.3999999,0.0,9.0,6.297428,10.799999,66.2423,2.14,0.3653187
2007-11-08 08:00:00+00:00,61.0,9.5595,6.6595,8.399083,8.043146,4.653453,6.5012584,34140.504,0.0,5.7,5.7,0.0,15.0,12.397806,33.48,52.305714,1.33,0.29072937
2007-11-09 08:00:00+00:00,63.0,10.209499,8.5595,9.2095,8.316768,5.6304884,6.8136845,33954.746,7155.995,26.700003,26.700003,0.0,23.0,19.110542,49.68,148.93716,2.33,0.35251087
2007-11-10 08:00:00+00:00,63.0,9.5095,6.1595,8.094915,7.5684595,3.6519718,5.4241734,33771.316,28800.0,13.799999,13.799999,0.0,13.0,22.702845,57.239998,168.61447,6.11,0.79009366
2007-11-11 08:00:00+00:00,63.0,7.8095,5.9595,6.951166,4.518117,2.6987762,3.5704777,33590.45,0.0,27.699999,27.699999,0.0,24.0,26.141552,64.079994,144.09172,1.65,0.31903324
2007-11-12 08:00:00+00:00,63.0,8.959499,6.1095,7.4115834,4.7429533,0.79305696,3.0996838,33412.383,10766.661,21.0,21.0,0.0,14.0,32.33193,87.479996,166.58214,2.01,0.7410919
2007-11-13 08:00:00+00:00,51.0,8.0595,4.0095,5.647,6.0653,1.4976263,3.1503403,33237.37,28677.377,0.1,0.1,0.0,1.0,10.799999,27.0,186.69273,5.39,0.6264298
2007-11-14 08:00:00+00:00,61.0,6.6095,2.9595,4.705334,2.8240447,-1.1050882,1.0470101,33065.67,0.0,10.3,10.3,0.0,9.0,15.629971,58.679996,59.33776,1.71,0.5770552
2007-11-15 08:00:00+00:00,63.0,9.209499,4.7595,8.0095,7.2846365,1.1519794,5.717261,32897.54,0.0,43.2,43.2,0.0,24.0,14.658676,51.12,106.73948,0.74,0.19730613
2007-11-16 08:00:00+00:00,63.0,9.8095,5.7095,8.0845,8.551029,3.75107,6.2071285,32733.242,19193.566,13.200001,13.200001,0.0,16.0,11.885453,49.68,145.9123,3.58,0.49445617
2007-11-17 08:00:00+00:00,61.0,7.4095,4.9095,6.3386664,5.5615206,2.3101077,3.9056866,32573.055,4797.4717,12.800001,12.800001,0.0,16.0,16.610792,57.6,99.984856,1.5,0.29836753
2007-11-18 08:00:00+00:00,3.0,7.3095,1.2595,4.455333,5.3375397,-1.4998615,2.0967638,32416.355,21924.998,0.0,0.0,0.0,0.0,6.830519,19.44,66.333534,5.63,0.5961884
2007-11-19 08:00:00+00:00,71.0,3.6595001,-0.0405,2.1824167,0.9363289,-3.2317975,-0.7174285,32261.73,3085.143,3.3000002,3.2,0.07,10.0,9.504272,20.880001,41.902245,2.62,0.35650805
2007-11-20 08:00:00+00:00,3.0,5.3095,-0.0405,2.9470003,3.1484127,-3.1979618,0.24639219,32109.332,27697.477,0.0,0.0,0.0,0.0,7.69592,15.84,359.24612,6.3,0.59575075
2007-11-21 08:00:00+00:00,3.0,5.9095,-0.29050002,2.3074164,2.9139743,-4.116079,-0.9387956,31959.36,27528.066,0.0,0.0,0.0,0.0,9.227524,20.519999,12.810338,6.34,0.65083873
2007-11-22 08:00:00+00:00,1.0,6.3595,-1.4405,1.5574168,3.735098,-5.4010057,-1.9260052,31812.016,27361.291,0.0,0.0,0.0,0.0,10.315115,21.24,20.63361,6.54,0.6457148
2007-11-23 08:00:00+00:00,3.0,5.5095,-1.0905,2.1928332,3.19732,-4.822885,-0.92536163,31667.504,26115.604,0.0,0.0,0.0,0.0,9.585739,19.8,28.431894,5.62,0.5631924
2007-11-24 08:00:00+00:00,3.0,4.5095,1.4095,3.19075,1.9925442,-1.5259712,0.62079746,31526.033,24442.34,0.0,0.0,0.0,0.0,5.315336,10.440001,76.354065,3.26,0.38566652
2007-11-25 08:00:00+00:00,3.0,5.1595,-0.7405,2.8845003,2.9814606,-4.0992584,0.32865366,31387.818,26879.273,0.0,0.0,0.0,0.0,7.24486,16.919998,45.91654,4.68,0.45602152
2007-11-26 08:00:00+00:00,75.0,3.4095001,-0.6405,1.6365833,0.48487186,-4.0995398,-1.5329999,31253.072,0.0,10.599999,2.7999995,5.4599996,11.0,12.245294,29.519999,26.787064,0.8,0.24115993
2007-11-27 08:00:00+00:00,51.0,5.5095,1.7095001,3.4845,2.9616747,-0.9939287,0.79085916,31122.02,25705.445,0.5,0.5,0.0,4.0,10.823973,29.16,260.0399,4.17,0.44584173
2007-11-28 08:00:00+00:00,71.0,3.5095,1.0095,2.5803335,0.2391243,-2.0714803,-0.502552,30994.877,0.0,5.5,4.8,0.48999998,13.0,10.365251,24.48,74.25148,1.16,0.24111882
2007-11-29 08:00:00+00:00,3.0,6.4595,-0.0905,2.3219998,3.3204155,-4.234535,-1.1921132,30871.877,24373.348,0.0,0.0,0.0,0.0,9.793059,23.4,21.2093,5.85,0.69788355
2007-11-30 08:00:00+00:00,2.0,3.2595,-2.8905,-0.11133331,-0.33085918,-7.2751584,-4.1293926,30753.248,26152.771,0.0,0.0,0.0,0.0,9.220499,25.199999,32.554325,6.04,0.7533129
2007-12-01 08:00:00+00:00,73.0,-0.3905,-2.5405,-1.2759166,-5.8875566,-7.1703434,-6.5522957,30639.217,0.0,7.2000003,0.20000005,5.1800003,12.0,18.998316,50.76,63.725872,1.53,0.89944965
2007-12-02 08:00:00+00:00,75.0,2.7095,-1.5905,0.23241659,-1.1556854,-6.418473,-4.0454326,30530.021,0.0,29.9,10.4,13.790001,22.0,15.629971,45.0,65.8961,0.85,0.30247977
2007-12-03 08:00:00+00:00,63.0,10.2595,3.2095,7.938666,7.4844112,-0.96746945,4.455727,30425.895,0.0,83.299995,83.299995,0.0,24.0,26.61323,82.079994,131.67574,0.8,0.20487165
2007-12-04 08:00:00+00:00,63.0,10.2595,7.0595,8.969914,7.3873787,4.2275906,6.1924663,30327.076,0.0,36.5,36.5,0.0,24.0,20.948164,73.079994,164.6185,0.81,0.18922691
2007-12-05 08:00:00+00:00,55.0,7.1095,2.3095,5.3886666,4.837675,-0.70132995,3.0023053,30233.795,19960.111,3.5,3.5,0.0,6.0,12.57426,34.56,138.5036,3.23,0.35590476
2007-12-06 08:00:00+00:00,3.0,6.2095,0.20949998,2.7095,3.8872576,-3.2759428,-0.19342522,30146.295,25451.531,0.0,0.0,0.0,0.0,9.983106,20.16,2.6157076,4.91,0.42482886
2007-12-07 08:00:00+00:00,1.0,4.0595,-0.8405,1.6678333,1.3012486,-5.071159,-1.9028331,30064.81,25356.906,0.0,0.0,0.0,0.0,9.449572,21.599998,32.399826,5.24,0.57758665
2007-12-08 08:00:00+00:00,3.0,3.3095,-0.6405,1.5199169,0.3413844,-4.902844,-1.8799738,29989.06,23241.738,0.0,0.0,0.0,0.0,7.9932966,21.24,54.56659,4.81,0.576577
2007-12-09 08:00:00+00:00,71.0,1.5595,-1.2904999,0.24075003,-1.7338152,-4.9206667,-2.9892066,29918.213,19108.139,0.1,0.0,0.14,1.0,6.725354,14.759999,117.198044,2.8,0.33823097
2007-12-10 08:00:00+00:00,3.0,4.2095,1.1095,2.2345002,1.5763173,-2.0474563,-0.58573246,29852.322,25110.188,0.0,0.0,0.0,0.0,5.692099,14.4,9.757873,5.13,0.42786404
2007-12-11 08:00:00+00:00,73.0,4.3595,0.85950005,2.5115836,1.3789263,-2.6756365,-0.6210733,29791.484,2677.6448,3.1,0.70000005,1.6800001,5.0,7.491114,16.919998,82.21654,2.74,0.38459453
2007-12-12 08:00:00+00:00,73.0,4.2095,-0.2405,2.4220002,2.2437825,-3.3456728,-0.05714053,29735.768,20970.799,2.7,1.8000002,0.63,12.0,6.130579,19.44,225.26402,3.73,0.3336577
2007-12-13 08:00:00+00:00,73.0,3.0595,-0.29050002,1.9095,0.12862015,-3.4224887,-1.0742027,29685.254,0.0,10.2,4.6999993,3.8499997,20.0,10.182337,22.319998,92.856384,0.7,0.14144
2007-12-14 08:00:00+00:00,55.0,4.8095,2.5595,3.5553339,1.4359798,-0.32968354,0.47849467,29640.012,0.0,7.8,7.8,0.0,24.0,14.512064,37.8,65.93521,1.22,0.20736161
2007-12-15 08:00:00+00:00,73.0,5.2595,4.0095,4.6636667,2.1202016,-0.10919809,1.013228,29600.121,0.0,31.0,26.9,2.87,24.0,21.533897,56.88,157.85754,0.93,0.18142754
2007-12-16 08:00:00+00:00,73.0,6.6095,3.9095001,4.811583,2.9733706,-0.11023426,1.1613189,29565.637,0.0,21.0,20.0,0.7,21.0,17.566378,57.239998,96.81742,0.98,0.36092538
2007-12-17 08:00:00+00:00,75.0,5.1095,2.4595,3.657417,2.1141472,-1.0125871,0.38256606,29536.629,20964.803,13.199999,6.699999,4.55,15.0,12.783802,33.839996,136.08424,3.46,0.42109287
2007-12-18 08:00:00+00:00,73.0,2.6595001,1.4095,1.9928335,0.5371494,-2.2459593,-1.1605414,29513.168,847.2775,14.900001,6.1,6.160001,18.0,12.387348,37.8,49.779568,0.81,0.24186021
2007-12-19 08:00:00+00:00,73.0,5.4595,2.2095,4.1136675,2.416708,-1.0939984,0.6673677,29495.3,77.62207,21.299997,17.199999,2.8700001,23.0,18.0036,62.639996,134.79897,1.01,0.1835368
2007-12-20 08:00:00+00:00,71.0,4.5595,1.1595,2.8782504,1.8999686,-1.9494648,-0.45461035,29483.088,23899.805,0.4,0.3,0.07,2.0,14.77755,36.36,253.83981,3.27,0.43165228
2007-12-21 08:00:00+00:00,73.0,3.0595,-0.3405,2.0115833,0.2500763,-3.8598664,-1.4294132,29476.582,8059.475,1.3000001,0.19999999,0.84000003,6.0,13.237039,30.599998,81.52893,2.07,0.36345467
2007-12-22 08:00:00+00:00,75.0,3.8595,1.8594999,2.9345005,1.7061768,-2.5290997,-0.38373098,29475.828,3753.3179,25.000002,7.3999996,12.39,23.0,17.771753,57.96,92.51285,1.17,0.26029646
2007-12-23 08:00:00+00:00,73.0,5.5095,3.1595001,4.0095,2.9580812,-0.07063532,1.043979,29480.867,0.0,17.8,15.199999,1.8199999,21.0,13.339445,37.44,100.18858,0.37,0.14307591
2007-12-24 08:00:00+00:00,51.0,5.0095,2.3095,3.3678334,1.5481815,-0.8142266,0.1562695,29491.74,23941.537,0.5,0.5,0.0,3.0,13.1041975,30.960001,247.77382,3.66,0.40169096
2007-12-25 08:00:00+00:00,75.0,3.2095,0.7595,2.322,-0.14912796,-2.3681,-1.2589706,29508.484,0.0,12.599999,1.6,7.7000003,20.0,15.876775,48.239998,105.3643,0.91,0.2555032
2007-12-26 08:00:00+00:00,73.0,3.8095002,0.7595,2.10325,0.2975974,-2.0787144,-0.90154815,29531.129,20684.348,3.1000001,0.70000005,1.8200002,13.0,10.799999,24.119999,256.90018,2.79,0.32498446
2007-12-27 08:00:00+00:00,73.0,1.8095,-1.0405,1.0240834,-1.8392084,-4.878641,-2.899574,29559.705,0.0,12.2,1.7999997,7.49,19.0,15.158522,38.519997,88.30107,1.12,0.2612568
2007-12-28 08:00:00+00:00,75.0,3.0095,0.40949997,1.8844999,0.25509977,-2.4097762,-0.98915,29594.396,7511.991,14.499999,1.7,8.959999,24.0,8.557102,21.96,109.60647,2.46,0.25872302
2007-12-29 08:00:00+00:00,73.0,2.8095,-0.9905,1.3990836,-0.9313588,-4.514456,-1.9055442,29635.455,2638.4604,7.0999994,1.6000001,4.06,15.0,13.044722,35.64,139.8149,2.47,0.25182134
2007-12-30 08:00:00+00:00,3.0,2.9595,-2.7905,1.3240834,0.20226288,-6.5020313,-1.9456214,29682.725,18961.758,0.0,0.0,0.0,0.0,13.324863,35.28,214.2491,3.54,0.35868207
2007-12-31 08:00:00+00:00,73.0,3.2595,-3.5405,1.1386667,0.76759624,-7.0035515,-2.0580838,29736.045,22376.0,1.1,0.1,0.84000003,7.0,12.538134,29.16,70.82824,3.76,0.364468
2008-01-01 08:00:00+00:00,3.0,4.0595,1.2595,2.8199165,0.34293652,-3.3753028,-1.303241,29795.27,54.08432,0.0,0.0,0.0,0.0,14.4,39.6,69.61523,2.27,0.7109625
2008-01-02 08:00:00+00:00,75.0,4.0595,1.9595001,2.9574165,1.1901798,-1.9105887,-0.5088845,29860.223,1132.6438,20.799995,6.0000005,10.359999,22.0,15.696165,33.839996,96.370186,1.83,0.2475212
2008-01-03 08:00:00+00:00,71.0,6.1095,3.5595,4.547,2.7986336,-0.013843536,0.9740453,29930.744,0.0,23.599998,23.499998,0.07,24.0,21.862406,66.96,95.30166,0.53,0.24474292
2008-01-04 08:00:00+00:00,61.0,6.4095,4.0095,5.1199164,2.934525,-0.18959904,1.210186,30006.67,3410.52,11.500001,11.500001,0.0,22.0,24.248611,78.84,76.66787,0.7,0.3993635
2008-01-05 08:00:00+00:00,73.0,6.1095,2.8595,4.263667,0.9938431,-1.3213086,-0.2770366,30087.832,529.5321,24.800001,18.200003,4.62,24.0,26.339111,74.520004,157.84721,1.4,0.30620915
2008-01-06 08:00:00+00:00,73.0,2.7595,0.70949996,1.75325,-0.5008154,-3.0671906,-1.6746918,30174.057,9376.798,14.200002,1.4,8.960001,23.0,12.313894,30.599998,114.3903,2.41,0.26495388
2008-01-07 08:00:00+00:00,73.0,2.3595,-0.54050004,1.0845001,-0.9676173,-3.5383267,-2.3181708,30265.182,16096.974,5.0,1.2000002,2.7300003,21.0,15.273505,39.239998,106.01027,3.18,0.32364437
2008-01-08 08:00:00+00:00,75.0,2.8095,1.0095,1.8615837,-0.66976523,-3.55094,-2.0078948,30361.033,184.93492,15.200002,2.7999997,8.89,21.0,17.581125,51.12,73.909096,1.88,0.36670107
2008-01-09 08:00:00+00:00,73.0,3.1595001,0.85950005,2.0449164,-0.29747105,-2.9552968,-1.2926005,30461.441,8069.1123,8.3,2.8999999,3.7800002,23.0,16.645864,40.32,121.52765,2.54,0.26861084
2008-01-10 08:00:00+00:00,75.0,4.3095,1.4595001,3.2178338,1.5663404,-2.9339383,-0.0093748765,30566.24,0.0,41.299995,26.199997,10.57,24.0,16.516901,46.079998,90.33898,1.06,0.18996379
2008-01-11 08:00:00+00:00,71.0,5.5595,3.8095002,4.6136665,3.1597147,1.221097,2.1529717,30675.26,8142.748,16.5,16.300001,0.14,23.0,9.826088,27.0,118.23106,2.07,0.25809672
2008-01-12 08:00:00+00:00,61.0,6.0095,4.2095,5.0699167,3.9466782,0.6512432,2.3001006,30788.336,2571.584,12.700001,12.700001,0.0,19.0,14.003029,34.2,88.74554,1.3,0.23249413
2008-01-13 08:00:00+00:00,53.0,6.8095,3.0095,4.84075,4.654298,0.720294,2.3861282,30905.293,12784.49,1.1,1.1,0.0,4.0,8.78872,21.599998,93.55698,2.78,0.34134847
2008-01-14 08:00:00+00:00,73.0,5.2595,1.3595,3.6949167,2.4179568,-4.3634386,-0.20860016,31025.98,0.0,36.300003,35.4,0.63,18.0,23.675303,60.120003,262.80383,0.5,0.40979615
2008-01-15 08:00:00+00:00,3.0,2.8595,-0.54050004,1.1303333,-0.9068954,-4.1167927,-2.6312315,31150.227,26381.566,0.0,0.0,0.0,0.0,17.072504,46.079998,281.6748,5.66,0.6734023
2008-01-16 08:00:00+00:00,71.0,2.2095,-1.2904999,0.42824998,-0.9069214,-4.428133,-2.6738322,31277.867,25244.705,0.0,0.0,0.21000001,0.0,5.1919937,17.28,145.56667,3.73,0.3761035
2008-01-17 08:00:00+00:00,71.0,2.2095,-0.1905,0.77825016,-0.46966863,-3.337315,-2.1528363,31409.504,18105.926,0.0,0.0,0.14,0.0,6.193674,13.32,132.67212,2.48,0.2883186
2008-01-18 08:00:00+00:00,3.0,2.9095001,-0.0905,1.3470001,0.2767191,-2.6899428,-1.321541,31546.27,11286.212,0.0,0.0,0.0,0.0,7.5170207,15.4800005,130.4711,3.65,0.3608167
2008-01-19 08:00:00+00:00,73.0,2.8595,1.3095,2.0345004,0.5945244,-1.6251035,-0.9523606,31687.928,6597.5195,9.000001,2.0,4.9700003,13.0,10.041354,23.4,96.90219,2.14,0.23829913
2008-01-20 08:00:00+00:00,3.0,5.2595,-0.8405,2.0803332,0.69797087,-5.629399,-1.803315,31834.193,26562.244,0.0,0.0,0.0,0.0,13.527572,38.519997,28.342037,6.22,0.95082694
2008-01-21 08:00:00+00:00,0.0,3.6595001,-3.1405,0.3407499,0.69272804,-7.7238517,-3.5097284,31984.799,27503.436,0.0,0.0,0.0,0.0,12.387348,26.28,35.753967,6.83,0.7713121
2008-01-22 08:00:00+00:00,2.0,3.6095,-0.3905,0.8574167,0.58025885,-4.334818,-2.5230012,32139.469,27743.525,0.0,0.0,0.0,0.0,7.8954163,15.119999,16.591995,6.79,0.6173394
2008-01-23 08:00:00+00:00,1.0,3.5095,-1.0405,1.0511667,0.57354593,-4.6213727,-2.1362972,32297.951,27922.396,0.0,0.0,0.0,0.0,6.4096174,15.84,32.31573,7.07,0.60691714
2008-01-24 08:00:00+00:00,3.0,3.8595,-1.5905,0.99491674,0.63394785,-5.4539275,-2.4869556,32459.969,26306.129,0.0,0.0,0.0,0.0,7.6367526,15.84,30.766003,5.34,0.5819143
2008-01-25 08:00:00+00:00,3.0,3.0595,-3.2405,0.042833302,-0.22457314,-6.846616,-3.3564682,32625.281,28290.645,0.0,0.0,0.0,0.0,6.489992,14.4,75.62434,6.96,0.62195003
2008-01-26 08:00:00+00:00,75.0,3.2595,-1.6905,0.69075006,-0.53206754,-5.391614,-2.8895986,32793.64,2951.0415,6.7999997,0.69999987,4.27,9.0,10.966713,27.359999,95.45914,2.88,0.46673378
2008-01-27 08:00:00+00:00,73.0,2.4595,-3.3404999,-0.37383333,-0.343369,-7.039969,-3.657437,32964.797,28385.424,0.5,0.0,0.48999998,3.0,7.386582,19.08,67.89047,6.55,0.5446153
2008-01-28 08:00:00+00:00,73.0,0.5595,-1.6405,-0.80925006,-2.791514,-6.2589383,-4.695274,33138.516,24191.117,1.8000001,0.0,1.2600001,7.0,12.181625,26.28,59.75622,4.22,0.5593286
2008-01-29 08:00:00+00:00,75.0,2.1095,-1.8405,0.25741667,-0.8187077,-6.6647387,-3.5271947,33314.562,20751.338,10.8,0.0,7.5599995,17.0,16.279802,42.48,75.00482,4.37,0.5021878
2008-01-30 08:00:00+00:00,75.0,2.4595,-3.9405,0.30116677,-1.2117085,-7.7080555,-3.3745482,33492.715,7718.081,14.8,1.9,9.03,21.0,14.81259,41.039997,114.781876,3.37,0.35701367
2008-01-31 08:00:00+00:00,75.0,3.4095001,1.1095,2.1490834,0.70412064,-1.8802667,-1.037736,33672.746,18246.803,15.1,2.0,9.17,24.0,12.72283,35.28,137.01105,4.45,0.42876986
2008-02-01 08:00:00+00:00,73.0,2.4095001,-0.44050002,1.1699167,-0.0013461113,-3.349985,-1.538681,33854.44,22280.959,5.6,0.8000001,3.43,19.0,7.2359104,20.880001,92.585754,4.68,0.42623332
2008-02-02 08:00:00+00:00,73.0,2.5095,-2.4405,0.33450004,-0.14124775,-6.143922,-3.1412666,34037.594,28064.8,3.6,0.5,2.2399998,11.0,11.966954,25.56,32.044643,6.43,0.61843723
2008-02-03 08:00:00+00:00,3.0,2.5595,-1.9905,-0.013416638,-0.6319995,-5.9508333,-3.7209828,34221.996,29593.576,0.0,0.0,0.0,0.0,11.609651,21.96,341.26654,7.77,0.7940336
2008-02-04 08:00:00+00:00,73.0,2.1595001,-0.44050002,1.26575,-0.66220546,-3.3958435,-1.6513687,34407.44,9830.006,1.2,0.3,0.98,5.0,7.9526596,16.56,87.97863,4.05,0.4456412
2008-02-05 08:00:00+00:00,75.0,3.9095001,1.3095,2.56575,-0.8103566,-2.6993735,-1.9156995,34593.746,0.0,24.100002,7.7000003,11.480001,19.0,26.903828,67.67999,164.24088,1.26,0.35022518
2008-02-06 08:00:00+00:00,75.0,3.1595001,0.40949997,1.6115832,-0.4686694,-3.5594728,-2.2278168,34781.637,0.0,21.0,4.3999996,11.62,13.0,19.174856,49.68,164.52277,3.07,0.36979708
2008-02-07 08:00:00+00:00,75.0,4.4095,1.3595,3.1303337,1.3777142,-2.273812,0.07097908,34972.617,29972.883,10.700001,2.7,5.5999994,14.0,14.986553,47.88,203.83542,5.23,0.579042
2008-02-08 08:00:00+00:00,51.0,5.6595,3.7595,4.5053334,2.785231,0.107176304,1.1038505,35166.477,18016.363,3.1000004,3.1000004,0.0,12.0,15.580141,41.399998,217.01996,4.71,0.6709578
2008-02-09 08:00:00+00:00,63.0,5.5595,3.2095,4.294917,3.1489205,0.775404,1.8955816,35362.984,0.0,18.3,18.3,0.0,24.0,9.826088,24.84,106.64509,1.18,0.22485818
2008-02-10 08:00:00+00:00,61.0,6.1595,3.5595,5.1636667,3.3272433,1.0520158,2.4177697,35561.902,16987.113,14.100002,14.100002,0.0,16.0,14.33234,58.679996,183.08537,3.0,0.39430386
2008-02-11 08:00:00+00:00,71.0,4.3095,2.3095,3.4199169,1.6522193,-0.41140914,0.8036763,35763.008,0.0,11.599999,11.4,0.14,18.0,8.854829,20.519999,96.16221,1.21,0.23007517
2008-02-12 08:00:00+00:00,61.0,6.1095,3.6095,4.567833,3.5139499,0.50443506,1.8641305,35966.082,7127.132,8.7,8.7,0.0,12.0,10.137692,42.839996,129.87675,1.7,0.28268316
2008-02-13 08:00:00+00:00,51.0,5.6095,0.60950005,3.3532498,2.872973,-2.1006556,0.5691608,36170.91,32115.729,0.3,0.3,0.0,2.0,9.114471,24.84,258.0732,7.43,0.768413
2008-02-14 08:00:00+00:00,3.0,4.6095,0.35950002,2.6407502,2.3463678,-2.3801327,0.14284007,36377.28,27077.264,0.0,0.0,0.0,0.0,6.0347,16.199999,112.81805,5.53,0.608792
2008-02-15 08:00:00+00:00,73.0,3.7095,1.1595,2.4928331,0.9617219,-1.5770035,-0.15210001,36584.996,0.0,5.7000003,4.7999997,0.63,9.0,8.350138,18.359999,79.22639,2.11,0.3175186
2008-02-16 08:00:00+00:00,51.0,4.8095,-0.2405,2.8115833,2.4009995,-2.9526656,0.30596152,36793.848,30288.715,1.5000001,1.5000001,0.0,9.0,6.696387,18.0,222.66945,5.42,0.577159
2008-02-17 08:00:00+00:00,3.0,8.209499,-1.1405,2.95325,6.268217,-4.778695,0.20585817,37003.64,32735.662,0.0,0.0,0.0,0.0,8.12197,17.64,346.9037,11.23,1.1619388
2008-02-18 08:00:00+00:00,1.0,8.8095,-1.3905,3.026167,6.573222,-5.17227,0.11005596,37214.203,32947.68,0.0,0.0,0.0,0.0,8.225035,16.56,30.821875,11.72,1.2734545
2008-02-19 08:00:00+00:00,3.0,8.459499,-0.5905,3.5470002,6.031663,-3.778106,0.7643068,37425.324,33135.867,0.0,0.0,0.0,0.0,5.8048253,14.04,84.726204,11.4,1.2423353
