latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
49.3114,-122.2585,318.9,1.1,1.0,2016-08-20,2057,Aqua,MODIS,54,6.03,301.6,13.6,D,0,1.0,27.9095,17.209501,23.382418,28.815823,17.635027,24.071497,50755.86,46575.434,0.0,0.0,0.0,0.0,7.928178,21.599998,311.93344,24.23,4.6905212
49.1484,-122.8923,305.1,1.3,1.1,2016-08-21,623,Terra,MODIS,63,6.03,291.0,9.7,N,2,55.0,20.3095,16.0595,18.226166,20.874332,15.46023,17.74042,50555.984,45998.45,2.0,2.0,0.0,3.0,15.893093,41.399998,169.08525,16.41,3.0008116
48.6023,-123.5436,327.0,1.0,1.0,2016-08-25,2115,Aqua,MODIS,71,6.03,300.1,19.9,D,0,3.0,28.0595,17.459501,23.257416,28.700462,18.326273,23.982635,49742.965,45556.793,0.0,0.0,0.0,0.0,9.0645685,27.0,330.73618,21.9,4.430123
49.0674,-122.7137,301.9,1.0,1.0,2016-10-05,1925,Terra,MODIS,49,6.03,290.5,3.6,D,0,51.0,15.9595,10.8095,12.926167,14.741325,9.72865,11.778907,40952.484,36000.0,1.7,1.7,0.0,6.0,11.177405,27.359999,339.06262,11.3,1.7141044
48.4059,-123.9322,312.8,1.0,1.0,2016-10-19,604,Terra,MODIS,86,6.03,278.6,15.8,N,0,61.0,13.2595,8.409499,10.442833,10.769892,6.680908,8.457424,37958.133,19646.02,8.700001,8.700001,0.0,11.0,13.849476,51.48,87.8537,6.22,1.1093092
48.7452,-123.9634,301.5,1.0,1.0,2016-10-19,604,Terra,MODIS,30,6.03,278.0,8.1,N,0,61.0,13.2595,8.409499,10.442833,10.769892,6.680908,8.457424,37958.133,19646.02,8.700001,8.700001,0.0,11.0,13.849476,51.48,87.8537,6.22,1.1093092
48.754,-123.9666,300.2,1.0,1.0,2016-10-19,604,Terra,MODIS,21,6.03,276.8,7.9,N,0,61.0,13.2595,8.409499,10.442833,10.769892,6.680908,8.457424,37958.133,19646.02,8.700001,8.700001,0.0,11.0,13.849476,51.48,87.8537,6.22,1.1093092
48.4107,-123.9523,303.8,1.2,1.1,2016-10-21,551,Terra,MODIS,57,6.03,279.8,12.4,N,0,61.0,11.5095,8.0595,9.388665,10.269806,6.3520603,7.8867893,37548.12,6073.7715,10.5,10.5,0.0,15.0,9.983106,31.319998,112.69875,3.55,0.54278934
48.9948,-123.968,318.0,1.2,1.1,2016-10-21,552,Terra,MODIS,96,6.03,277.9,26.7,N,0,61.0,11.5095,8.0595,9.388665,10.269806,6.3520603,7.8867893,37548.12,6073.7715,10.5,10.5,0.0,15.0,9.983106,31.319998,112.69875,3.55,0.54278934
48.4092,-123.8878,329.1,1.0,1.0,2016-10-30,1919,Terra,MODIS,62,6.03,272.6,32.2,D,0,53.0,12.2595,6.1095,9.042832,11.004108,3.092289,7.1069074,35714.203,25777.465,1.7,1.7,0.0,4.0,13.479583,30.239998,21.656088,7.16,0.90407395
48.9883,-123.8296,300.5,2.6,1.6,2017-07-03,2026,Aqua,MODIS,0,6.03,288.4,14.1,D,0,3.0,19.130499,14.1805,16.343,18.797005,12.793255,15.130521,58040.715,53002.28,0.0,0.0,0.0,0.0,17.283749,34.56,262.14993,29.03,4.705423
49.1174,-122.6205,315.6,1.0,1.0,2017-08-12,2115,Aqua,MODIS,49,6.03,299.5,6.9,D,0,55.0,22.1805,14.9305,18.195084,21.099817,12.153658,16.332598,52380.164,41828.69,1.9000001,1.9000001,0.0,3.0,25.006397,44.28,110.64386,22.81,4.4104557
49.1264,-122.6232,315.0,1.0,1.0,2017-08-12,2115,Aqua,MODIS,62,6.03,299.1,6.6,D,0,55.0,22.1805,14.9305,18.195084,21.099817,12.153658,16.332598,52380.164,41828.69,1.9000001,1.9000001,0.0,3.0,25.006397,44.28,110.64386,22.81,4.4104557
49.7223,-122.9714,309.6,1.0,1.0,2017-08-28,558,Terra,MODIS,78,6.03,290.8,10.3,N,0,0.0,26.2305,16.3305,21.211748,27.293303,17.336182,22.447504,49159.523,45081.02,0.0,0.0,0.0,0.0,11.440978,27.359999,301.49564,21.77,3.9348066
49.1031,-122.0421,303.7,1.4,1.2,2017-10-05,1854,Terra,MODIS,57,6.03,290.5,7.9,D,0,3.0,15.4305,7.3305,11.788834,14.770069,5.642009,10.868863,40996.652,36336.008,0.0,0.0,0.0,0.0,8.287822,20.16,300.2283,14.04,1.876832
49.5071,-123.5072,303.0,1.0,1.0,2017-10-13,610,Terra,MODIS,53,6.03,276.3,10.5,N,0,53.0,10.1805,5.6805,7.7805004,8.038581,3.1785512,5.4140544,39274.742,35466.824,1.9000001,1.9000001,0.0,4.0,15.716793,26.64,309.00754,10.77,1.3235402
48.9619,-123.9232,326.7,1.1,1.1,2017-10-22,1937,Terra,MODIS,80,6.03,278.5,34.3,D,0,61.0,13.080501,6.9305,10.4305,10.129039,4.20831,7.8913436,37392.73,33480.895,3.0999997,3.0999997,0.0,6.0,18.919704,42.839996,214.4662,8.45,1.232127
48.9527,-123.9337,365.5,1.1,1.0,2017-10-22,2121,Aqua,MODIS,100,6.03,280.2,112.6,D,0,61.0,13.080501,6.9305,10.4305,10.129039,4.20831,7.8913436,37392.73,33480.895,3.0999997,3.0999997,0.0,6.0,18.919704,42.839996,214.4662,8.45,1.232127
48.9472,-123.9028,332.6,1.1,1.0,2017-10-22,2121,Aqua,MODIS,85,6.03,276.1,38.2,D,0,61.0,13.080501,6.9305,10.4305,10.129039,4.20831,7.8913436,37392.73,33480.895,3.0999997,3.0999997,0.0,6.0,18.919704,42.839996,214.4662,8.45,1.232127
48.9454,-123.9173,318.7,1.1,1.0,2017-10-22,2121,Aqua,MODIS,70,6.03,275.7,21.2,D,0,61.0,13.080501,6.9305,10.4305,10.129039,4.20831,7.8913436,37392.73,33480.895,3.0999997,3.0999997,0.0,6.0,18.919704,42.839996,214.4662,8.45,1.232127
48.9545,-123.9194,376.7,1.1,1.0,2017-10-22,2121,Aqua,MODIS,100,6.03,281.1,153.9,D,0,61.0,13.080501,6.9305,10.4305,10.129039,4.20831,7.8913436,37392.73,33480.895,3.0999997,3.0999997,0.0,6.0,18.919704,42.839996,214.4662,8.45,1.232127
48.6769,-123.9566,317.7,1.0,1.0,2017-10-24,1925,Terra,MODIS,78,6.03,285.9,18.0,D,0,3.0,14.2305,6.8305,10.784667,13.005323,4.4788027,9.328425,36976.395,33036.754,0.0,0.0,0.0,0.0,12.10157,23.4,308.37924,10.13,1.2794086
49.1951,-122.2845,314.1,1.0,1.0,2017-10-24,1925,Terra,MODIS,74,6.03,285.6,15.0,D,0,3.0,14.2305,6.8305,10.784667,13.005323,4.4788027,9.328425,36976.395,33036.754,0.0,0.0,0.0,0.0,12.10157,23.4,308.37924,10.13,1.2794086
48.6762,-123.9533,320.1,1.0,1.0,2017-10-24,2109,Aqua,MODIS,80,6.03,287.6,20.0,D,0,3.0,14.2305,6.8305,10.784667,13.005323,4.4788027,9.328425,36976.395,33036.754,0.0,0.0,0.0,0.0,12.10157,23.4,308.37924,10.13,1.2794086
48.6742,-123.9667,318.3,1.0,1.0,2017-10-24,2109,Aqua,MODIS,78,6.03,287.1,18.3,D,0,3.0,14.2305,6.8305,10.784667,13.005323,4.4788027,9.328425,36976.395,33036.754,0.0,0.0,0.0,0.0,12.10157,23.4,308.37924,10.13,1.2794086
49.1986,-122.2744,300.3,1.0,1.0,2017-10-24,2109,Aqua,MODIS,35,6.03,286.8,5.1,D,0,3.0,14.2305,6.8305,10.784667,13.005323,4.4788027,9.328425,36976.395,33036.754,0.0,0.0,0.0,0.0,12.10157,23.4,308.37924,10.13,1.2794086
49.1967,-122.2883,315.0,1.0,1.0,2017-10-24,2109,Aqua,MODIS,75,6.03,286.0,15.0,D,0,3.0,14.2305,6.8305,10.784667,13.005323,4.4788027,9.328425,36976.395,33036.754,0.0,0.0,0.0,0.0,12.10157,23.4,308.37924,10.13,1.2794086
48.6066,-123.9082,302.4,1.6,1.2,2017-10-25,634,Terra,MODIS,49,6.03,276.7,16.5,N,0,55.0,11.4305,7.6305003,9.803416,10.575449,5.6436605,8.219979,36769.344,4720.502,3.1999998,3.1999998,0.0,7.0,18.532133,30.239998,77.92187,2.2,0.3807328
49.656,-122.679,317.7,1.0,1.0,2017-10-26,1912,Terra,MODIS,78,6.03,282.4,18.4,D,0,3.0,11.9805,7.4805,9.734666,10.522933,6.0404587,8.157328,36563.293,32594.322,0.0,0.0,0.0,0.0,12.4811535,21.24,299.85535,8.8,1.006779
49.647,-122.6822,315.2,1.0,1.0,2017-10-26,1912,Terra,MODIS,75,6.03,283.7,16.0,D,0,3.0,11.9805,7.4805,9.734666,10.522933,6.0404587,8.157328,36563.293,32594.322,0.0,0.0,0.0,0.0,12.4811535,21.24,299.85535,8.8,1.006779
49.6528,-122.6674,302.3,1.1,1.0,2017-10-26,2057,Aqua,MODIS,51,6.03,283.0,7.4,D,0,3.0,11.9805,7.4805,9.734666,10.522933,6.0404587,8.157328,36563.293,32594.322,0.0,0.0,0.0,0.0,12.4811535,21.24,299.85535,8.8,1.006779
49.6501,-122.6831,332.0,1.1,1.0,2017-10-26,2057,Aqua,MODIS,88,6.03,284.7,37.4,D,0,3.0,11.9805,7.4805,9.734666,10.522933,6.0404587,8.157328,36563.293,32594.322,0.0,0.0,0.0,0.0,12.4811535,21.24,299.85535,8.8,1.006779
49.6575,-122.6736,300.3,1.3,1.1,2017-10-27,622,Terra,MODIS,23,6.03,279.7,10.8,N,0,0.0,14.0305,7.9305,11.145083,13.3106365,5.7821856,9.711602,36358.426,32374.252,0.0,0.0,0.0,0.0,9.983106,17.28,298.5479,9.47,1.1955018
49.6383,-122.6522,315.2,1.9,1.4,2017-10-27,1955,Terra,MODIS,75,6.03,288.0,39.0,D,0,0.0,14.0305,7.9305,11.145083,13.3106365,5.7821856,9.711602,36358.426,32374.252,0.0,0.0,0.0,0.0,9.983106,17.28,298.5479,9.47,1.1955018
48.6005,-123.9937,315.5,1.8,1.3,2017-10-27,1955,Terra,MODIS,67,6.03,290.4,31.2,D,0,0.0,14.0305,7.9305,11.145083,13.3106365,5.7821856,9.711602,36358.426,32374.252,0.0,0.0,0.0,0.0,9.983106,17.28,298.5479,9.47,1.1955018
48.5888,-123.9974,322.7,1.8,1.3,2017-10-27,1955,Terra,MODIS,78,6.03,289.2,46.1,D,0,0.0,14.0305,7.9305,11.145083,13.3106365,5.7821856,9.711602,36358.426,32374.252,0.0,0.0,0.0,0.0,9.983106,17.28,298.5479,9.47,1.1955018
49.6381,-122.6482,312.3,1.9,1.3,2017-10-27,2140,Aqua,MODIS,72,6.03,289.8,28.0,D,0,0.0,14.0305,7.9305,11.145083,13.3106365,5.7821856,9.711602,36358.426,32374.252,0.0,0.0,0.0,0.0,9.983106,17.28,298.5479,9.47,1.1955018
49.6366,-122.6698,305.4,1.9,1.3,2017-10-27,2140,Aqua,MODIS,59,6.03,289.4,16.3,D,0,0.0,14.0305,7.9305,11.145083,13.3106365,5.7821856,9.711602,36358.426,32374.252,0.0,0.0,0.0,0.0,9.983106,17.28,298.5479,9.47,1.1955018
48.4429,-123.8805,308.8,2.7,1.6,2017-10-30,653,Terra,MODIS,76,6.03,273.7,53.0,N,0,3.0,12.5305,7.1805,9.865916,10.247125,4.5479145,7.6094956,35752.887,31663.344,0.0,0.0,0.0,0.0,10.383987,17.64,287.78806,9.59,1.2506402
48.4233,-123.9525,313.3,1.8,1.3,2017-10-30,1101,Aqua,MODIS,87,6.03,282.5,34.9,N,0,3.0,12.5305,7.1805,9.865916,10.247125,4.5479145,7.6094956,35752.887,31663.344,0.0,0.0,0.0,0.0,10.383987,17.64,287.78806,9.59,1.2506402
48.4409,-123.8625,324.0,1.8,1.3,2017-10-30,1101,Aqua,MODIS,100,6.03,283.0,61.9,N,0,3.0,12.5305,7.1805,9.865916,10.247125,4.5479145,7.6094956,35752.887,31663.344,0.0,0.0,0.0,0.0,10.383987,17.64,287.78806,9.59,1.2506402
48.4462,-123.8859,309.8,1.8,1.3,2017-10-30,1101,Aqua,MODIS,78,6.03,282.0,31.0,N,0,3.0,12.5305,7.1805,9.865916,10.247125,4.5479145,7.6094956,35752.887,31663.344,0.0,0.0,0.0,0.0,10.383987,17.64,287.78806,9.59,1.2506402
49.6358,-122.5856,303.8,1.7,1.3,2017-10-30,1848,Terra,MODIS,57,6.03,283.9,20.0,D,0,3.0,12.5305,7.1805,9.865916,10.247125,4.5479145,7.6094956,35752.887,31663.344,0.0,0.0,0.0,0.0,10.383987,17.64,287.78806,9.59,1.2506402
48.4315,-123.8819,320.7,2.0,1.4,2017-10-30,1848,Terra,MODIS,80,6.03,287.4,53.1,D,0,3.0,12.5305,7.1805,9.865916,10.247125,4.5479145,7.6094956,35752.887,31663.344,0.0,0.0,0.0,0.0,10.383987,17.64,287.78806,9.59,1.2506402
48.4296,-123.8546,300.5,2.0,1.4,2017-10-30,1848,Terra,MODIS,38,6.03,286.5,14.0,D,0,3.0,12.5305,7.1805,9.865916,10.247125,4.5479145,7.6094956,35752.887,31663.344,0.0,0.0,0.0,0.0,10.383987,17.64,287.78806,9.59,1.2506402
48.4302,-123.8689,308.3,2.3,1.5,2017-10-30,2032,Aqua,MODIS,59,6.03,287.8,31.5,D,0,3.0,12.5305,7.1805,9.865916,10.247125,4.5479145,7.6094956,35752.887,31663.344,0.0,0.0,0.0,0.0,10.383987,17.64,287.78806,9.59,1.2506402
48.4268,-123.8749,310.4,2.3,1.5,2017-10-30,2032,Aqua,MODIS,70,6.03,287.9,39.1,D,0,3.0,12.5305,7.1805,9.865916,10.247125,4.5479145,7.6094956,35752.887,31663.344,0.0,0.0,0.0,0.0,10.383987,17.64,287.78806,9.59,1.2506402
49.6327,-122.6008,305.6,1.8,1.3,2017-10-30,2033,Aqua,MODIS,58,6.03,283.6,24.3,D,0,3.0,12.5305,7.1805,9.865916,10.247125,4.5479145,7.6094956,35752.887,31663.344,0.0,0.0,0.0,0.0,10.383987,17.64,287.78806,9.59,1.2506402
48.4347,-123.8773,303.2,1.1,1.0,2017-10-31,558,Terra,MODIS,54,6.03,275.8,10.8,N,0,3.0,10.3805,2.9805,7.0742497,8.919898,0.35803175,5.230512,35554.746,29018.828,0.0,0.0,0.0,0.0,7.92,17.28,139.85315,7.37,0.79265237
48.6804,-123.9125,320.5,1.1,1.0,2017-10-31,558,Terra,MODIS,100,6.03,276.9,25.7,N,0,3.0,10.3805,2.9805,7.0742497,8.919898,0.35803175,5.230512,35554.746,29018.828,0.0,0.0,0.0,0.0,7.92,17.28,139.85315,7.37,0.79265237
48.6815,-123.9057,310.0,1.4,1.2,2017-10-31,1006,Aqua,MODIS,79,6.03,274.4,22.2,N,0,3.0,10.3805,2.9805,7.0742497,8.919898,0.35803175,5.230512,35554.746,29018.828,0.0,0.0,0.0,0.0,7.92,17.28,139.85315,7.37,0.79265237
48.4113,-123.9488,303.2,1.1,1.0,2017-10-31,1931,Terra,MODIS,43,6.03,273.9,8.2,D,0,3.0,10.3805,2.9805,7.0742497,8.919898,0.35803175,5.230512,35554.746,29018.828,0.0,0.0,0.0,0.0,7.92,17.28,139.85315,7.37,0.79265237
48.4203,-123.9459,311.2,1.1,1.0,2017-10-31,1931,Terra,MODIS,71,6.03,273.8,14.4,D,0,3.0,10.3805,2.9805,7.0742497,8.919898,0.35803175,5.230512,35554.746,29018.828,0.0,0.0,0.0,0.0,7.92,17.28,139.85315,7.37,0.79265237
48.4379,-123.8797,300.8,1.1,1.0,2017-10-31,1931,Terra,MODIS,42,6.03,269.8,8.1,D,0,3.0,10.3805,2.9805,7.0742497,8.919898,0.35803175,5.230512,35554.746,29018.828,0.0,0.0,0.0,0.0,7.92,17.28,139.85315,7.37,0.79265237
49.2593,-122.294,300.9,1.1,1.1,2017-10-31,1931,Terra,MODIS,43,6.03,276.2,9.2,D,0,3.0,10.3805,2.9805,7.0742497,8.919898,0.35803175,5.230512,35554.746,29018.828,0.0,0.0,0.0,0.0,7.92,17.28,139.85315,7.37,0.79265237
48.4332,-123.8744,351.9,1.0,1.0,2017-10-31,2115,Aqua,MODIS,96,6.03,280.0,69.5,D,0,3.0,10.3805,2.9805,7.0742497,8.919898,0.35803175,5.230512,35554.746,29018.828,0.0,0.0,0.0,0.0,7.92,17.28,139.85315,7.37,0.79265237
48.4313,-123.8877,314.4,1.0,1.0,2017-10-31,2115,Aqua,MODIS,61,6.03,279.5,15.4,D,0,3.0,10.3805,2.9805,7.0742497,8.919898,0.35803175,5.230512,35554.746,29018.828,0.0,0.0,0.0,0.0,7.92,17.28,139.85315,7.37,0.79265237
48.432,-123.8772,332.5,1.1,1.0,2017-11-02,2103,Aqua,MODIS,85,6.03,275.5,39.5,D,0,73.0,8.0305,0.7305,4.8554997,5.5322905,-2.886434,1.6781751,35165.28,0.0,25.2,24.5,0.49,14.0,20.523155,41.399998,125.06221,0.93,0.2109904
48.4675,-123.9308,331.6,1.5,1.2,2017-11-05,1949,Terra,MODIS,43,6.03,271.4,61.0,D,0,71.0,5.2305,0.0305,2.276333,1.8664007,-4.426231,-1.3806452,34600.613,29026.375,0.1,0.0,0.07,1.0,10.587917,15.119999,142.93127,8.37,1.040906
48.4668,-123.9381,321.5,1.5,1.2,2017-11-05,1949,Terra,MODIS,53,6.03,271.0,41.2,D,0,71.0,5.2305,0.0305,2.276333,1.8664007,-4.426231,-1.3806452,34600.613,29026.375,0.1,0.0,0.07,1.0,10.587917,15.119999,142.93127,8.37,1.040906
48.4623,-123.9168,334.1,1.5,1.2,2017-11-05,1949,Terra,MODIS,86,6.03,272.2,71.5,D,0,71.0,5.2305,0.0305,2.276333,1.8664007,-4.426231,-1.3806452,34600.613,29026.375,0.1,0.0,0.07,1.0,10.587917,15.119999,142.93127,8.37,1.040906
48.4581,-123.8962,321.0,1.5,1.2,2017-11-05,1949,Terra,MODIS,45,6.03,272.4,39.9,D,0,71.0,5.2305,0.0305,2.276333,1.8664007,-4.426231,-1.3806452,34600.613,29026.375,0.1,0.0,0.07,1.0,10.587917,15.119999,142.93127,8.37,1.040906
48.4555,-123.9128,342.0,1.3,1.1,2017-11-05,2133,Aqua,MODIS,86,6.03,273.9,75.7,D,0,71.0,5.2305,0.0305,2.276333,1.8664007,-4.426231,-1.3806452,34600.613,29026.375,0.1,0.0,0.07,1.0,10.587917,15.119999,142.93127,8.37,1.040906
48.4535,-123.9316,336.5,1.3,1.1,2017-11-05,2133,Aqua,MODIS,83,6.03,273.0,62.1,D,0,71.0,5.2305,0.0305,2.276333,1.8664007,-4.426231,-1.3806452,34600.613,29026.375,0.1,0.0,0.07,1.0,10.587917,15.119999,142.93127,8.37,1.040906
48.4637,-123.9338,346.6,1.3,1.1,2017-11-05,2133,Aqua,MODIS,71,6.03,273.0,89.6,D,0,71.0,5.2305,0.0305,2.276333,1.8664007,-4.426231,-1.3806452,34600.613,29026.375,0.1,0.0,0.07,1.0,10.587917,15.119999,142.93127,8.37,1.040906
49.4711,-122.0637,312.1,1.4,1.2,2017-11-06,1854,Terra,MODIS,0,6.03,270.7,26.1,D,0,3.0,5.2305,-1.8695,1.6638333,1.1166162,-5.941848,-2.0693605,34415.49,29785.662,0.0,0.0,0.0,0.0,10.948973,16.199999,114.69153,8.52,0.9820799
49.1904,-122.1545,321.0,1.4,1.2,2017-11-06,1854,Terra,MODIS,81,6.03,274.6,38.8,D,0,3.0,5.2305,-1.8695,1.6638333,1.1166162,-5.941848,-2.0693605,34415.49,29785.662,0.0,0.0,0.0,0.0,10.948973,16.199999,114.69153,8.52,0.9820799
48.463,-123.8845,309.1,1.9,1.4,2017-11-06,2038,Aqua,MODIS,68,6.03,273.1,35.9,D,0,3.0,5.2305,-1.8695,1.6638333,1.1166162,-5.941848,-2.0693605,34415.49,29785.662,0.0,0.0,0.0,0.0,10.948973,16.199999,114.69153,8.52,0.9820799
48.4809,-123.8625,302.6,1.9,1.4,2017-11-06,2038,Aqua,MODIS,44,6.03,270.1,24.0,D,0,3.0,5.2305,-1.8695,1.6638333,1.1166162,-5.941848,-2.0693605,34415.49,29785.662,0.0,0.0,0.0,0.0,10.948973,16.199999,114.69153,8.52,0.9820799
48.4748,-123.8896,328.0,1.9,1.4,2017-11-06,2038,Aqua,MODIS,85,6.03,272.3,81.0,D,0,3.0,5.2305,-1.8695,1.6638333,1.1166162,-5.941848,-2.0693605,34415.49,29785.662,0.0,0.0,0.0,0.0,10.948973,16.199999,114.69153,8.52,0.9820799
48.4724,-123.8635,324.2,1.9,1.4,2017-11-06,2038,Aqua,MODIS,83,6.03,271.3,71.9,D,0,3.0,5.2305,-1.8695,1.6638333,1.1166162,-5.941848,-2.0693605,34415.49,29785.662,0.0,0.0,0.0,0.0,10.948973,16.199999,114.69153,8.52,0.9820799
48.4661,-123.8907,328.6,1.9,1.4,2017-11-06,2038,Aqua,MODIS,86,6.03,273.5,85.5,D,0,3.0,5.2305,-1.8695,1.6638333,1.1166162,-5.941848,-2.0693605,34415.49,29785.662,0.0,0.0,0.0,0.0,10.948973,16.199999,114.69153,8.52,0.9820799
49.1833,-122.1524,304.8,1.5,1.2,2017-11-06,2038,Aqua,MODIS,60,6.03,275.0,20.2,D,0,3.0,5.2305,-1.8695,1.6638333,1.1166162,-5.941848,-2.0693605,34415.49,29785.662,0.0,0.0,0.0,0.0,10.948973,16.199999,114.69153,8.52,0.9820799
48.4734,-123.8686,302.1,1.0,1.0,2017-11-07,604,Terra,MODIS,21,6.03,269.3,9.5,N,0,3.0,6.2805004,0.9305,3.4159164,3.3750958,-2.617155,0.11567739,34231.215,9101.19,0.0,0.0,0.0,0.0,9.346143,15.84,107.14045,3.64,0.6128944
48.4713,-123.8821,315.3,1.0,1.0,2017-11-07,604,Terra,MODIS,91,6.03,268.8,18.9,N,0,3.0,6.2805004,0.9305,3.4159164,3.3750958,-2.617155,0.11567739,34231.215,9101.19,0.0,0.0,0.0,0.0,9.346143,15.84,107.14045,3.64,0.6128944
48.4802,-123.8852,307.8,1.0,1.0,2017-11-07,604,Terra,MODIS,72,6.03,267.6,13.3,N,0,3.0,6.2805004,0.9305,3.4159164,3.3750958,-2.617155,0.11567739,34231.215,9101.19,0.0,0.0,0.0,0.0,9.346143,15.84,107.14045,3.64,0.6128944
49.4569,-122.2145,303.6,2.9,1.6,2017-11-10,2007,Terra,MODIS,37,6.03,276.8,46.7,D,0,3.0,9.6305,3.9305,7.3909163,8.2393265,1.2697206,5.4253383,33685.434,28800.0,0.0,0.0,0.0,0.0,11.435313,22.319998,350.5377,7.15,0.75681984
48.9581,-123.9014,307.7,1.0,1.0,2017-11-14,610,Terra,MODIS,56,6.03,270.4,13.3,N,0,63.0,8.2805,6.2805004,7.288833,4.8772345,1.1936045,2.376374,32982.113,0.0,19.400002,19.400002,0.0,22.0,33.851486,69.84,126.49549,0.73,0.48749474
48.9562,-123.915,306.1,1.0,1.0,2017-11-14,610,Terra,MODIS,42,6.03,270.1,12.3,N,0,63.0,8.2805,6.2805004,7.288833,4.8772345,1.1936045,2.376374,32982.113,0.0,19.400002,19.400002,0.0,22.0,33.851486,69.84,126.49549,0.73,0.48749474
49.6709,-123.6538,302.3,1.0,1.0,2017-12-11,2109,Aqua,MODIS,38,6.03,282.1,8.3,D,0,3.0,7.4805,-0.4195,4.4638333,5.0583944,-3.870836,1.5813107,29753.305,24864.174,0.0,0.0,0.0,0.0,11.090103,17.64,54.096085,5.01,0.56434935
49.1199,-122.6125,309.3,1.0,1.0,2018-04-25,2116,Aqua,MODIS,62,6.03,296.5,4.3,D,0,3.0,18.380499,7.4805,13.270083,15.75613,5.427541,11.116866,51544.984,47467.984,0.0,0.0,0.0,0.0,17.339897,32.399998,307.48917,25.3,3.8094845
49.6322,-122.5879,386.6,1.1,1.0,2018-05-27,2116,Aqua,MODIS,100,6.03,298.3,196.1,D,0,3.0,18.880499,10.4805,15.182586,18.478455,7.2782536,13.317777,56909.617,52028.24,0.0,0.0,0.0,0.0,15.876775,28.8,118.64309,28.48,4.7446604
49.6303,-122.6024,332.5,1.1,1.0,2018-05-27,2116,Aqua,MODIS,88,6.03,295.3,32.6,D,0,3.0,18.880499,10.4805,15.182586,18.478455,7.2782536,13.317777,56909.617,52028.24,0.0,0.0,0.0,0.0,15.876775,28.8,118.64309,28.48,4.7446604
49.635,-122.5805,328.4,1.2,1.1,2018-05-29,547,Terra,MODIS,100,6.03,277.5,39.6,N,0,3.0,16.380499,10.2305,13.418,13.279619,9.196563,11.124825,57141.562,51812.79,0.0,0.0,0.0,0.0,23.795427,45.719997,268.7059,27.14,4.179407
48.4355,-123.8363,329.3,1.1,1.0,2018-07-03,617,Terra,MODIS,100,6.03,281.2,33.9,N,0,2.0,18.8305,10.9305,15.451333,18.53633,9.580394,14.841887,58064.55,53060.55,0.0,0.0,0.0,0.0,14.336861,31.319998,165.00482,26.85,4.1050544
48.4431,-123.8298,309.0,1.1,1.0,2018-07-03,617,Terra,MODIS,76,6.03,281.0,13.4,N,0,2.0,18.8305,10.9305,15.451333,18.53633,9.580394,14.841887,58064.55,53060.55,0.0,0.0,0.0,0.0,14.336861,31.319998,165.00482,26.85,4.1050544
48.4414,-123.8439,324.4,1.1,1.0,2018-07-03,617,Terra,MODIS,100,6.03,281.1,28.2,N,0,2.0,18.8305,10.9305,15.451333,18.53633,9.580394,14.841887,58064.55,53060.55,0.0,0.0,0.0,0.0,14.336861,31.319998,165.00482,26.85,4.1050544
48.4373,-123.8322,307.4,1.0,1.0,2018-07-03,1024,Aqua,MODIS,71,6.03,279.5,11.7,N,0,2.0,18.8305,10.9305,15.451333,18.53633,9.580394,14.841887,58064.55,53060.55,0.0,0.0,0.0,0.0,14.336861,31.319998,165.00482,26.85,4.1050544
48.9943,-122.7379,302.7,1.7,1.3,2018-07-03,1950,Terra,MODIS,0,6.03,287.7,7.5,D,2,2.0,18.8305,10.9305,15.451333,18.53633,9.580394,14.841887,58064.55,53060.55,0.0,0.0,0.0,0.0,14.336861,31.319998,165.00482,26.85,4.1050544
48.4319,-123.8362,319.2,1.6,1.2,2018-07-03,1951,Terra,MODIS,79,6.03,293.4,31.4,D,0,2.0,18.8305,10.9305,15.451333,18.53633,9.580394,14.841887,58064.55,53060.55,0.0,0.0,0.0,0.0,14.336861,31.319998,165.00482,26.85,4.1050544
48.4427,-123.8318,325.2,1.6,1.2,2018-07-03,1951,Terra,MODIS,84,6.03,291.1,42.3,D,0,2.0,18.8305,10.9305,15.451333,18.53633,9.580394,14.841887,58064.55,53060.55,0.0,0.0,0.0,0.0,14.336861,31.319998,165.00482,26.85,4.1050544
48.4287,-123.8437,326.6,1.3,1.1,2018-07-03,2134,Aqua,MODIS,84,6.03,297.4,32.5,D,0,2.0,18.8305,10.9305,15.451333,18.53633,9.580394,14.841887,58064.55,53060.55,0.0,0.0,0.0,0.0,14.336861,31.319998,165.00482,26.85,4.1050544
48.4304,-123.8263,308.4,1.3,1.1,2018-07-03,2134,Aqua,MODIS,44,6.03,292.2,8.5,D,0,2.0,18.8305,10.9305,15.451333,18.53633,9.580394,14.841887,58064.55,53060.55,0.0,0.0,0.0,0.0,14.336861,31.319998,165.00482,26.85,4.1050544
