latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,city,weather_latitude,weather_longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,weather_code,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
50.2954,-120.0574,322.6,1.4,1.2,2021-07-19,524,Terra,MODIS,100,6.03,288.6,35.7,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3448,-119.9189,313.8,1.4,1.2,2021-07-19,524,Terra,MODIS,88,6.03,290.6,20.4,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.341,-119.9383,339.0,1.4,1.2,2021-07-19,524,Terra,MODIS,100,6.03,295.8,66.4,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3373,-119.9569,335.0,1.4,1.2,2021-07-19,524,Terra,MODIS,100,6.03,294.8,56.4,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3338,-119.9751,328.3,1.4,1.2,2021-07-19,524,Terra,MODIS,100,6.03,293.0,42.9,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.312,-120.085,301.8,1.4,1.2,2021-07-19,524,Terra,MODIS,18,6.03,287.0,9.3,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3619,-119.8875,318.5,1.4,1.2,2021-07-19,524,Terra,MODIS,97,6.03,291.7,27.0,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3583,-119.9058,337.9,1.4,1.2,2021-07-19,524,Terra,MODIS,100,6.03,294.3,64.2,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3546,-119.9247,334.9,1.4,1.2,2021-07-19,524,Terra,MODIS,100,6.03,295.8,56.5,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.351,-119.9434,328.0,1.4,1.2,2021-07-19,524,Terra,MODIS,100,6.03,293.7,41.4,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3474,-119.9614,323.7,1.4,1.2,2021-07-19,524,Terra,MODIS,100,6.03,290.7,33.8,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3717,-119.8934,392.9,1.4,1.2,2021-07-19,524,Terra,MODIS,100,6.03,299.5,336.6,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3681,-119.9118,402.5,1.4,1.2,2021-07-19,524,Terra,MODIS,100,6.03,309.1,423.7,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3645,-119.9299,343.3,1.4,1.2,2021-07-19,524,Terra,MODIS,100,6.03,295.0,77.8,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.361,-119.9477,319.6,1.4,1.2,2021-07-19,524,Terra,MODIS,99,6.03,288.2,28.2,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.382,-119.8964,355.9,1.4,1.2,2021-07-19,524,Terra,MODIS,100,6.03,291.0,118.1,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3782,-119.9159,347.5,1.4,1.2,2021-07-19,524,Terra,MODIS,100,6.03,289.1,88.6,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3747,-119.9338,315.5,1.4,1.2,2021-07-19,524,Terra,MODIS,39,6.03,287.0,20.4,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3876,-119.9065,308.9,1.4,1.2,2021-07-19,524,Terra,MODIS,76,6.03,287.0,15.0,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.384,-119.9247,300.4,1.4,1.2,2021-07-19,524,Terra,MODIS,17,6.03,286.6,6.9,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3725,-119.8859,344.1,2.2,1.4,2021-07-19,934,Aqua,MODIS,100,6.03,288.1,167.5,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.8549,-119.9818,313.2,2.3,1.5,2021-07-19,934,Aqua,MODIS,87,6.03,285.9,48.6,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.852,-120.0025,305.0,2.3,1.5,2021-07-19,934,Aqua,MODIS,43,6.03,285.4,27.3,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.8637,-119.9738,304.4,2.3,1.5,2021-07-19,934,Aqua,MODIS,31,6.03,285.7,26.1,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3743,-119.9164,318.9,2.2,1.4,2021-07-19,934,Aqua,MODIS,46,6.03,277.5,56.6,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.385,-119.8888,306.8,3.5,1.8,2021-07-19,1112,Aqua,MODIS,69,6.03,276.8,68.7,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3696,-119.896,311.4,3.5,1.8,2021-07-19,1112,Aqua,MODIS,83,6.03,279.0,86.1,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3766,-119.8997,311.3,3.5,1.8,2021-07-19,1112,Aqua,MODIS,75,6.03,277.8,83.5,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3643,-119.8561,305.6,3.5,1.8,2021-07-19,1112,Aqua,MODIS,25,6.03,278.2,57.3,N,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
51.0823,-120.6356,310.3,1.1,1.1,2021-07-19,1856,Terra,MODIS,54,6.03,297.1,7.2,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
51.0728,-120.7211,321.9,1.1,1.1,2021-07-19,1856,Terra,MODIS,63,6.03,299.5,17.1,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
51.0185,-120.709,326.1,1.1,1.1,2021-07-19,1856,Terra,MODIS,74,6.03,298.8,22.3,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.8548,-119.9849,343.4,1.1,1.0,2021-07-19,1856,Terra,MODIS,92,6.03,302.2,47.6,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.8515,-120.0074,317.3,1.1,1.0,2021-07-19,1856,Terra,MODIS,26,6.03,298.5,11.5,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.8498,-119.9932,330.3,1.1,1.0,2021-07-19,1856,Terra,MODIS,84,6.03,301.4,27.8,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.8425,-120.0116,316.3,1.1,1.0,2021-07-19,1856,Terra,MODIS,54,6.03,299.7,11.6,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.8407,-119.9966,314.0,1.1,1.0,2021-07-19,1856,Terra,MODIS,45,6.03,297.9,9.5,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3833,-119.8939,331.5,1.1,1.0,2021-07-19,1856,Terra,MODIS,84,6.03,300.0,27.0,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3776,-119.9023,338.7,1.1,1.0,2021-07-19,1856,Terra,MODIS,87,6.03,300.4,36.5,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3757,-119.8875,359.1,1.1,1.0,2021-07-19,1856,Terra,MODIS,99,6.03,307.3,83.7,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3739,-119.8731,325.6,1.1,1.0,2021-07-19,1856,Terra,MODIS,54,6.03,304.7,18.1,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3704,-119.92,339.8,1.1,1.0,2021-07-19,1856,Terra,MODIS,90,6.03,300.8,39.9,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3685,-119.9054,324.2,1.1,1.0,2021-07-19,1856,Terra,MODIS,51,6.03,300.0,16.3,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3666,-119.8905,359.5,1.1,1.0,2021-07-19,1856,Terra,MODIS,99,6.03,303.2,86.2,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3648,-119.8757,348.9,1.1,1.0,2021-07-19,1856,Terra,MODIS,95,6.03,301.6,58.7,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3154,-120.0895,322.1,1.1,1.0,2021-07-19,1856,Terra,MODIS,45,6.03,304.0,10.5,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.2954,-120.0563,327.8,1.1,1.0,2021-07-19,1856,Terra,MODIS,55,6.03,307.6,16.8,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.2936,-120.0416,328.5,1.1,1.0,2021-07-19,1856,Terra,MODIS,60,6.03,310.7,17.9,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
51.0523,-120.7129,320.4,1.1,1.0,2021-07-19,2045,Aqua,MODIS,40,6.03,299.3,13.3,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.2928,-120.0466,337.0,1.1,1.0,2021-07-19,2045,Aqua,MODIS,88,6.03,313.9,26.5,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.2903,-120.0611,330.6,1.1,1.0,2021-07-19,2045,Aqua,MODIS,77,6.03,308.9,16.6,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.2969,-120.0793,339.5,1.1,1.0,2021-07-19,2045,Aqua,MODIS,89,6.03,311.5,32.9,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.306,-120.083,448.5,1.1,1.0,2021-07-19,2045,Aqua,MODIS,100,6.03,320.2,759.6,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3035,-120.0977,386.8,1.1,1.0,2021-07-19,2045,Aqua,MODIS,100,6.03,311.6,191.8,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3346,-119.9701,335.8,1.1,1.0,2021-07-19,2045,Aqua,MODIS,39,6.03,308.6,24.9,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.315,-120.0867,335.8,1.1,1.0,2021-07-19,2045,Aqua,MODIS,78,6.03,303.7,28.0,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3608,-119.8713,317.8,1.1,1.0,2021-07-19,2045,Aqua,MODIS,64,6.03,300.3,10.8,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3584,-119.8857,324.8,1.1,1.0,2021-07-19,2045,Aqua,MODIS,78,6.03,301.0,17.8,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3339,-120.0318,346.3,1.1,1.0,2021-07-19,2045,Aqua,MODIS,85,6.03,307.7,48.0,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3697,-119.8758,343.3,1.1,1.0,2021-07-19,2045,Aqua,MODIS,92,6.03,305.4,44.8,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3673,-119.8902,377.1,1.1,1.0,2021-07-19,2045,Aqua,MODIS,100,6.03,310.5,146.0,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3649,-119.9046,337.5,1.1,1.0,2021-07-19,2045,Aqua,MODIS,43,6.03,303.8,30.6,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.375,-119.8829,347.0,1.1,1.0,2021-07-19,2045,Aqua,MODIS,94,6.03,306.3,54.3,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3725,-119.8977,359.9,1.1,1.0,2021-07-19,2045,Aqua,MODIS,99,6.03,309.5,87.2,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.37,-119.9124,350.6,1.1,1.0,2021-07-19,2045,Aqua,MODIS,95,6.03,304.6,62.1,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3676,-119.9267,347.4,1.1,1.0,2021-07-19,2045,Aqua,MODIS,94,6.03,305.8,54.9,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3816,-119.9008,346.6,1.1,1.0,2021-07-19,2045,Aqua,MODIS,93,6.03,302.9,54.3,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.3791,-119.9157,315.6,1.1,1.0,2021-07-19,2045,Aqua,MODIS,49,6.03,299.8,7.8,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.8461,-119.9858,332.3,1.1,1.0,2021-07-19,2045,Aqua,MODIS,79,6.03,304.6,26.2,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.8437,-120.0001,349.9,1.1,1.0,2021-07-19,2045,Aqua,MODIS,95,6.03,307.1,59.2,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.8413,-120.0148,331.5,1.1,1.0,2021-07-19,2045,Aqua,MODIS,77,6.03,307.0,26.0,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.8553,-119.9887,360.5,1.1,1.0,2021-07-19,2045,Aqua,MODIS,100,6.03,304.7,87.2,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.8529,-120.0027,324.5,1.1,1.0,2021-07-19,2045,Aqua,MODIS,69,6.03,302.7,15.9,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.9953,-120.7033,348.8,1.1,1.0,2021-07-19,2045,Aqua,MODIS,95,6.03,303.0,59.3,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
50.9927,-120.7185,336.9,1.1,1.0,2021-07-19,2045,Aqua,MODIS,72,6.03,306.2,33.3,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
51.0044,-120.7073,341.9,1.1,1.0,2021-07-19,2045,Aqua,MODIS,91,6.03,304.3,44.7,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
51.0018,-120.7226,326.3,1.1,1.0,2021-07-19,2045,Aqua,MODIS,50,6.03,308.0,17.3,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
51.0162,-120.696,334.9,1.1,1.0,2021-07-19,2045,Aqua,MODIS,87,6.03,301.8,32.2,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
51.0135,-120.7114,357.1,1.1,1.0,2021-07-19,2045,Aqua,MODIS,98,6.03,306.6,80.9,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
51.0354,-120.7543,324.9,1.1,1.0,2021-07-19,2045,Aqua,MODIS,29,6.03,309.7,12.9,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
51.0497,-120.7281,333.2,1.1,1.0,2021-07-19,2045,Aqua,MODIS,64,6.03,301.8,27.7,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
51.0861,-120.6294,322.9,1.1,1.0,2021-07-19,2045,Aqua,MODIS,77,6.03,301.2,16.3,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
51.0835,-120.6449,316.9,1.1,1.0,2021-07-19,2045,Aqua,MODIS,66,6.03,299.4,10.2,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
51.0706,-120.7204,347.2,1.1,1.0,2021-07-19,2045,Aqua,MODIS,82,6.03,305.0,56.6,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
51.068,-120.7354,352.7,1.1,1.0,2021-07-19,2045,Aqua,MODIS,84,6.03,306.8,68.1,D,0,Kamloops,50.6745,-120.3273,35.848,16.498001,26.608412,1.0,33.64944,15.160133,24.786192,57119.58,52295.543,0.0,0.0,0.0,0.0,13.18308,32.399998,190.28683,29.07,6.836344
